C284   190.9315812 +11.5750970 25.739  0.119 23.821  0.083  1.919  0.145
C286   190.9435817 +11.6192884 25.273  0.089 23.856  0.076  1.416  0.117
C288   190.9425582 +11.6158151 25.338  0.074 23.872  0.060  1.465  0.095
C290   190.8956923 +11.6054789 24.628  0.044 23.885  0.074  0.743  0.086
C293   190.9344490 +11.6022860 24.678  0.044 23.915  0.066  0.762  0.079
C294   190.8912383 +11.6007108 24.730  0.065 23.920  0.103  0.810  0.122
C297   190.8950137 +11.5997643 24.766  0.047 23.924  0.072  0.842  0.086
C299   190.9089212 +11.6110493 25.201  0.062 23.936  0.064  1.265  0.089
D15    190.8737236 +11.4972640 21.011  0.011 19.801  0.011  1.210  0.016
D16    190.8890539 +11.5056418 20.895  0.011 19.807  0.012  1.088  0.016
D17    190.9002635 +11.5221762 21.232  0.011 19.864  0.012  1.368  0.016
D18    190.8749974 +11.5247717 21.341  0.011 19.905  0.012  1.436  0.016
D21    190.9166902 +11.5330113 21.374  0.010 20.092  0.009  1.294  0.013
D23    190.8759228 +11.5333137 21.767  0.012 20.158  0.012  1.610  0.017
D24    190.8728173 +11.5004043 21.502  0.012 20.193  0.012  1.309  0.017
D25    190.9115629 +11.4902143 21.242  0.011 20.290  0.012  0.952  0.016
D26    190.8947709 +11.5250799 21.230  0.011 20.272  0.012  0.958  0.016
D27    190.9041650 +11.5107980 21.267  0.011 20.271  0.012  0.996  0.016
D28    190.9052693 +11.5213418 21.300  0.011 20.352  0.012  0.948  0.016
D29    190.8881324 +11.5024810 21.417  0.012 20.359  0.012  1.058  0.017
D30    190.8752815 +11.5259516 21.549  0.012 20.378  0.012  1.171  0.017
D33    190.9018754 +11.5022273 21.351  0.012 20.376  0.012  0.975  0.017
D34    190.9005240 +11.5030669 21.434  0.012 20.417  0.012  1.017  0.017
D35    190.8855477 +11.5090339 21.608  0.012 20.447  0.012  1.162  0.017
D36    190.8970734 +11.5238062 21.570  0.012 20.472  0.013  1.098  0.018
D37    190.9054291 +11.5006565 21.398  0.012 20.448  0.013  0.950  0.018
D38    190.9054813 +11.5149722 21.680  0.012 20.503  0.013  1.178  0.018
D39    190.9069627 +11.5360191 21.653  0.009 20.535  0.009  1.136  0.013
D42    190.8892753 +11.5368297 22.330  0.012 20.623  0.010  1.691  0.016
D44    190.9096170 +11.5361526 21.975  0.009 20.650  0.012  1.305  0.015
D45    190.8940205 +11.5410698 21.642  0.010 20.683  0.010  0.950  0.014
D46    190.8785389 +11.5146157 22.336  0.014 20.766  0.013  1.570  0.019
D49    190.9105072 +11.4812679 22.239  0.013 20.805  0.013  1.434  0.018
D50    190.8977189 +11.5382777 21.823  0.010 20.805  0.008  1.011  0.013
D51    190.8717057 +11.5242149 21.837  0.012 20.811  0.013  1.026  0.018
D52    190.8914273 +11.5173258 21.768  0.012 20.850  0.013  0.918  0.018
D54    190.9033492 +11.4828462 21.781  0.012 20.891  0.013  0.890  0.018
D57    190.9185878 +11.5260578 21.921  0.010 20.971  0.010  0.952  0.014
D58    190.9019396 +11.4983213 21.869  0.013 20.961  0.013  0.907  0.018
D59    190.9026521 +11.5054138 21.850  0.013 20.982  0.015  0.868  0.019
D60    190.9194509 +11.5261364 22.259  0.011 20.690  0.010  1.581  0.015
D61    190.8845147 +11.4992097 21.892  0.013 21.038  0.015  0.854  0.019
D62    190.9153218 +11.5026559 22.196  0.013 21.093  0.015  1.103  0.019
D64    190.8767322 +11.5047091 22.306  0.014 21.164  0.015  1.142  0.020
D65    190.9184113 +11.5195212 22.042  0.013 21.107  0.015  0.936  0.019
D66    190.9126752 +11.5275242 22.105  0.009 21.167  0.011  0.934  0.014
D67    190.9025422 +11.5117010 22.147  0.013 21.151  0.015  0.995  0.019
D70    190.9058733 +11.5369851 22.595  0.013 21.070  0.012  1.618  0.018
D72    190.8823652 +11.5098235 22.252  0.013 21.242  0.015  1.010  0.019
D73    190.8840505 +11.5398888 22.477  0.010 21.244  0.013  1.237  0.016
D75    190.9113234 +11.4904158 22.188  0.013 21.269  0.015  0.919  0.019
D76    190.9205749 +11.5262119 22.500  0.011 21.277  0.013  1.235  0.016
D78    190.8995008 +11.5231893 22.658  0.015 21.287  0.016  1.371  0.022
D80    190.9126483 +11.5333183 22.837  0.012 21.350  0.013  1.502  0.018
D82    190.9180941 +11.5324691 22.377  0.011 21.333  0.012  1.055  0.016
D83    190.8826171 +11.5421499 23.031  0.018 21.379  0.016  1.652  0.024
D84    190.8881685 +11.5192574 22.308  0.014 21.369  0.016  0.939  0.021
D86    190.9145184 +11.5306218 22.728  0.014 21.417  0.014  1.334  0.019
D88    190.8965616 +11.5378875 22.932  0.016 21.451  0.016  1.526  0.022
D90    190.9100412 +11.5342830 22.684  0.014 21.452  0.014  1.253  0.019
D91    190.8739270 +11.5099886 22.478  0.014 21.456  0.016  1.022  0.021
D92    190.9074579 +11.5348582 22.929  0.017 21.488  0.018  1.444  0.025
D94    190.9189288 +11.5326702 22.363  0.012 21.501  0.013  0.882  0.017
D98    190.9174205 +11.5178012 22.756  0.015 21.483  0.016  1.273  0.022
D99    190.9016335 +11.5086984 22.496  0.014 21.503  0.016  0.993  0.021
D101   190.8875687 +11.5432774 22.432  0.012 21.529  0.013  0.919  0.017
D103   190.9165092 +11.5101235 22.756  0.015 21.551  0.016  1.204  0.022
D105   190.8824612 +11.5375531 22.816  0.014 21.585  0.013  1.248  0.019
D106   190.8717348 +11.5269248 22.360  0.014 21.552  0.016  0.808  0.021
D108   190.8809181 +11.5015238 22.511  0.014 21.525  0.016  0.986  0.021
D109   190.8722508 +11.5008629 22.407  0.014 21.572  0.016  0.835  0.021
D110   190.8757107 +11.5366495 22.536  0.014 21.587  0.016  0.949  0.021
D111   190.8631190 +11.4944415 22.639  0.015 21.613  0.016  1.026  0.022
D112   190.8967918 +11.5245659 23.076  0.018 21.609  0.018  1.466  0.025
D113   190.8979738 +11.5359281 22.909  0.014 21.639  0.018  1.260  0.023
D117   190.9115995 +11.5343880 22.945  0.014 21.736  0.014  1.227  0.020
D118   190.9110533 +11.5164110 22.479  0.015 21.607  0.018  0.872  0.023
D119   190.8785602 +11.5026694 23.144  0.018 21.711  0.018  1.433  0.025
D121   190.9140459 +11.5233975 22.819  0.013 21.695  0.012  1.171  0.018
D123   190.8886878 +11.5427508 23.407  0.018 21.681  0.016  1.694  0.024
D124   190.8990076 +11.5308732 23.400  0.014 21.772  0.014  1.622  0.019
D125   190.8773558 +11.5374820 23.312  0.019 21.777  0.018  1.534  0.026
D126   190.8768279 +11.5287507 22.653  0.015 21.786  0.018  0.867  0.023
D127   190.8889738 +11.5157138 22.503  0.015 21.566  0.018  0.937  0.023
D128   190.8730145 +11.4924713 22.911  0.016 21.849  0.018  1.061  0.024
D129   190.9049362 +11.5351790 22.634  0.012 21.862  0.017  0.782  0.020
D131   190.8935712 +11.4884146 23.033  0.018 21.895  0.020  1.138  0.026
D132   190.8969159 +11.5178265 23.163  0.019 21.899  0.020  1.264  0.027
D133   190.8712538 +11.5286884 23.397  0.021 21.877  0.020  1.520  0.029
D134   190.8976852 +11.5361582 23.438  0.023 21.936  0.023  1.502  0.033
D135   190.9178744 +11.4913691 22.894  0.016 21.930  0.020  0.963  0.025
D136   190.8879351 +11.5077387 22.752  0.015 21.933  0.020  0.819  0.025
D137   190.9255091 +11.5322057 23.296  0.013 21.945  0.012  1.376  0.018
D138   190.8963646 +11.5226896 23.503  0.022 21.949  0.020  1.554  0.029
D140   190.8686959 +11.5099738 23.167  0.018 21.966  0.020  1.201  0.026
D141   190.9016026 +11.5341645 22.983  0.013 21.988  0.016  1.004  0.021
D142   190.8887012 +11.5414991 23.464  0.017 22.032  0.014  1.421  0.022
D144   190.9066755 +11.5275172 22.984  0.015 22.060  0.017  0.980  0.023
D146   190.9186314 +11.5324277 22.863  0.012 22.063  0.015  0.834  0.019
D149   190.9037052 +11.4972867 23.023  0.018 22.065  0.021  0.958  0.028
D150   190.8702499 +11.4924556 22.852  0.016 22.084  0.020  0.769  0.025
D152   190.9077265 +11.5299843 23.443  0.019 22.122  0.016  1.340  0.024
D154   190.8912116 +11.5085884 23.079  0.018 22.127  0.021  0.953  0.028
D155   190.8815027 +11.5426116 23.473  0.015 22.161  0.014  1.330  0.021
D157   190.8946263 +11.5331347 23.604  0.023 22.263  0.018  1.366  0.029
D158   190.9114580 +11.5349303 23.336  0.014 22.214  0.016  1.112  0.022
D160   190.9236486 +11.5278580 23.634  0.018 22.220  0.015  1.440  0.024
D161   190.8860050 +11.5006545 23.706  0.025 22.205  0.021  1.502  0.033
D162   190.8964244 +11.4998435 23.315  0.020 22.210  0.021  1.105  0.029
D163   190.8886287 +11.5368295 23.149  0.017 22.244  0.025  0.923  0.030
D164   190.8824043 +11.5060577 23.017  0.018 22.175  0.021  0.841  0.028
D165   190.8894699 +11.5208723 23.163  0.019 22.208  0.023  0.955  0.030
D166   190.8719203 +11.5234776 23.626  0.022 22.241  0.021  1.385  0.031
D168   190.9117268 +11.5334556 23.097  0.016 22.240  0.022  0.833  0.027
D169   190.9052264 +11.4912415 23.422  0.020 22.270  0.023  1.152  0.031
D171   190.9015217 +11.5268983 23.722  0.029 22.291  0.029  1.431  0.041
D172   190.8683051 +11.5216861 23.245  0.020 22.251  0.023  0.994  0.030
D177   190.8898751 +11.5308870 23.712  0.025 22.332  0.025  1.380  0.035
D178   190.9062692 +11.5377085 23.777  0.024 22.288  0.021  1.418  0.032
D179   190.9228175 +11.5255266 23.667  0.015 22.340  0.016  1.239  0.022
D180   190.8970992 +11.5151315 23.692  0.029 22.370  0.029  1.322  0.041
D181   190.8743235 +11.5085039 23.302  0.019 22.382  0.023  0.920  0.030
D182   190.8834183 +11.4873598 23.696  0.023 22.391  0.023  1.305  0.033
D185   190.8787105 +11.5418721 23.346  0.016 22.395  0.021  0.912  0.026
D186   190.9146076 +11.5275790 23.381  0.019 22.490  0.018  0.946  0.026
D188   190.8727990 +11.5243809 23.334  0.019 22.482  0.025  0.853  0.031
D189   190.9102556 +11.5368459 23.212  0.020 22.324  0.035  0.794  0.040
D191   190.8872587 +11.5179237 23.310  0.020 22.446  0.025  0.864  0.032
D192   190.8884517 +11.5361598 23.372  0.016 22.483  0.026  0.850  0.030
D194   190.9095820 +11.5242602 23.459  0.023 22.462  0.029  0.996  0.037
D195   190.8985299 +11.5296221 23.702  0.026 22.556  0.031  1.146  0.041
D196   190.9023860 +11.5380550 23.539  0.018 22.533  0.031  0.952  0.036
D197   190.9117542 +11.5168214 24.024  0.027 22.584  0.027  1.440  0.039
D200   190.8756826 +11.5003612 23.436  0.020 22.580  0.027  0.856  0.034
D201   190.8858915 +11.5329559 23.612  0.023 22.635  0.029  0.977  0.037
D202   190.8936187 +11.5340800 23.728  0.020 22.625  0.027  1.031  0.034
D203   190.8942095 +11.4926249 23.535  0.022 22.631  0.029  0.904  0.036
D204   190.9088082 +11.5354992 23.631  0.017 22.689  0.026  1.011  0.031
D206   190.9122968 +11.5098117 23.788  0.025 22.619  0.027  1.169  0.037
D207   190.8964268 +11.5346844 23.585  0.025 22.663  0.035  0.922  0.043
D208   190.8767414 +11.5276756 23.793  0.026 22.595  0.029  1.198  0.039
D209   190.8802040 +11.5355867 23.633  0.023 22.691  0.031  0.942  0.039
D210   190.8957379 +11.5191685 23.752  0.025 22.713  0.031  1.039  0.040
D211   190.8797602 +11.4876505 23.582  0.022 22.722  0.029  0.860  0.036
D212   190.8728612 +11.5038052 24.025  0.027 22.726  0.029  1.299  0.040
D218   190.8801589 +11.5286868 24.504  0.038 22.781  0.031  1.723  0.049
D219   190.8990954 +11.5228848 23.999  0.030 22.798  0.035  1.200  0.046
D220   190.8955545 +11.5182906 23.603  0.023 22.789  0.033  0.814  0.040
D221   190.8992543 +11.5153614 23.651  0.023 22.806  0.031  0.845  0.039
D223   190.9165293 +11.5264271 23.841  0.020 22.839  0.028  0.990  0.034
D225   190.8885567 +11.4989470 23.531  0.023 22.559  0.027  0.973  0.036
D226   190.8922957 +11.5220076 23.682  0.023 22.830  0.033  0.852  0.040
D227   190.8914353 +11.5312389 24.165  0.032 22.563  0.029  1.602  0.043
D228   190.9009938 +11.5197300 24.256  0.035 22.807  0.033  1.450  0.048
D231   190.9005962 +11.5376158 23.803  0.023 22.905  0.023  0.939  0.033
D232   190.9084490 +11.5268977 24.288  0.028 22.915  0.031  1.366  0.042
D233   190.8862426 +11.4916803 24.410  0.037 22.895  0.033  1.516  0.049
D236   190.8948906 +11.4884027 24.446  0.038 22.944  0.033  1.502  0.050
D237   190.8892925 +11.5275368 24.521  0.041 22.909  0.035  1.612  0.054
D238   190.8906815 +11.5308307 23.901  0.027 22.945  0.037  0.955  0.046
D239   190.9238345 +11.5300392 23.402  0.016 22.549  0.017  0.819  0.024
D240   190.8823276 +11.5271756 23.904  0.026 22.968  0.035  0.936  0.044
D242   190.8895606 +11.5254820 23.794  0.026 22.981  0.035  0.814  0.044
D247   190.9181280 +11.5318879 24.201  0.025 22.892  0.027  1.259  0.037
D248   190.9226133 +11.5229112 24.084  0.030 23.020  0.043  1.064  0.053
D249   190.8784561 +11.5266760 24.679  0.043 23.023  0.035  1.657  0.055
D250   190.8688224 +11.5085583 23.986  0.026 23.040  0.033  0.946  0.042
D251   190.9014042 +11.5320125 24.199  0.029 23.078  0.036  1.262  0.046
D252   190.8953811 +11.5409440 24.509  0.028 23.102  0.044  1.410  0.052
D253   190.9179225 +11.5062974 24.299  0.034 23.061  0.035  1.237  0.049
D255   190.8860809 +11.5148955 24.015  0.029 23.066  0.039  0.949  0.049
D256   190.8664633 +11.4945537 24.456  0.037 23.074  0.033  1.382  0.049
D257   190.8855439 +11.5185404 24.490  0.040 23.076  0.037  1.414  0.054
D258   190.8949348 +11.5411787 24.499  0.031 23.109  0.034  1.348  0.046
D259   190.8722190 +11.5303009 24.507  0.041 23.080  0.039  1.427  0.057
D260   190.9070924 +11.5358725 23.837  0.022 23.085  0.027  0.760  0.034
D262   190.9129711 +11.4967583 24.038  0.027 23.119  0.037  0.919  0.046
D263   190.8943862 +11.5357489 23.979  0.019 23.204  0.024  0.810  0.031
D264   190.8872100 +11.5160331 24.181  0.032 23.135  0.039  1.046  0.051
D265   190.8675178 +11.5046078 23.928  0.026 22.817  0.029  1.111  0.039
D268   190.8942558 +11.5334287 24.527  0.036 23.175  0.026  1.388  0.044
D270   190.9215699 +11.5113388 23.968  0.027 23.147  0.041  0.822  0.049
D273   190.9090926 +11.5142299 24.595  0.041 23.154  0.041  1.441  0.058
D274   190.8765595 +11.5156100 24.699  0.043 23.158  0.037  1.541  0.057
D275   190.8803657 +11.5108522 23.750  0.027 22.921  0.037  0.821  0.046
D276   190.9161233 +11.5342806 24.222  0.029 23.153  0.027  1.065  0.040
D277   190.9092024 +11.5014609 24.410  0.037 23.169  0.039  1.242  0.054
D278   190.9153282 +11.5331793 24.123  0.023 23.132  0.037  0.946  0.044
D280   190.8833688 +11.5063111 24.641  0.044 23.183  0.037  1.459  0.058
D282   190.9138432 +11.4828032 23.869  0.026 23.155  0.037  0.714  0.045
D287   190.8944428 +11.5212980 24.377  0.037 23.250  0.043  1.127  0.057
D290   190.9168603 +11.5335529 24.150  0.026 23.348  0.041  0.806  0.048
D292   190.8788418 +11.5382140 24.705  0.049 23.309  0.053  1.396  0.072
D294   190.9178387 +11.5305337 24.578  0.035 23.398  0.048  1.317  0.059
D296   190.9241301 +11.5264539 24.289  0.032 23.395  0.036  0.957  0.048
D298   190.9148895 +11.5332632 24.929  0.070 23.409  0.042  1.519  0.081
D300   190.8902184 +11.5382490 25.096  0.071 23.415  0.038  1.730  0.081
D302   190.9096677 +11.5291219 24.478  0.038 23.414  0.036  1.157  0.053
D303   190.8890097 +11.5297028 24.611  0.044 23.394  0.049  1.217  0.066
D304   190.9198061 +11.5145518 24.332  0.035 23.397  0.049  0.935  0.061
D308   190.9107092 +11.5143331 24.332  0.035 23.417  0.049  0.915  0.061
D310   190.9253592 +11.5321531 24.331  0.025 23.366  0.038  0.885  0.046
D313   190.9183411 +11.4954656 24.344  0.034 23.434  0.045  0.910  0.056
D314   190.8975249 +11.5339564 24.839  0.036 23.495  0.042  1.357  0.055
D315   190.8620561 +11.4957334 24.279  0.030 23.442  0.041  0.837  0.051
D316   190.8983996 +11.5354721 24.330  0.031 23.487  0.033  0.867  0.045
D317   190.9167830 +11.5336098 24.387  0.028 23.493  0.036  0.888  0.045
D318   190.8927641 +11.5146578 24.491  0.040 23.331  0.045  1.160  0.060
D319   190.8654915 +11.5073896 24.704  0.041 23.457  0.043  1.247  0.060
D321   190.8962020 +11.5062393 24.450  0.041 23.480  0.047  0.970  0.063
D322   190.8696064 +11.5204087 24.906  0.047 23.471  0.045  1.435  0.066
D325   190.8882774 +11.5387936 24.475  0.036 23.500  0.049  1.053  0.061
D327   190.9174408 +11.5293841 24.915  0.038 23.452  0.042  1.411  0.057
D328   190.8843802 +11.5125731 24.657  0.046 23.183  0.041  1.473  0.062
D330   190.8932224 +11.5350246 25.177  0.059 23.596  0.038  1.674  0.070
D333   190.9034356 +11.4846811 24.566  0.040 23.530  0.047  1.036  0.062
D334   190.9097761 +11.5080201 24.660  0.043 23.549  0.049  1.110  0.065
D335   190.8787997 +11.4949581 24.355  0.034 23.545  0.049  0.810  0.060
D338   190.9106277 +11.4935712 24.092  0.029 22.773  0.029  1.319  0.041
D339   190.9046269 +11.5311671 25.302  0.065 23.630  0.055  1.711  0.085
D340   190.8746818 +11.5189079 24.939  0.051 23.586  0.049  1.353  0.071
D341   190.8803624 +11.5352603 24.735  0.047 23.594  0.058  1.141  0.075
D342   190.9173443 +11.5340336 24.718  0.046 23.629  0.074  1.168  0.087
D343   190.8900542 +11.5043809 25.182  0.070 23.608  0.053  1.575  0.088
D344   190.9152533 +11.5238136 24.159  0.032 23.611  0.062  0.548  0.070
D345   190.9211026 +11.5168739 24.666  0.044 23.618  0.058  1.048  0.073
D346   190.9008896 +11.5100743 24.858  0.054 23.635  0.058  1.222  0.079
D350   190.9101497 +11.5332550 25.455  0.104 23.650  0.085  1.805  0.134
D353   190.8874524 +11.5032119 24.909  0.054 23.671  0.058  1.239  0.079
D354   190.9193409 +11.5328654 24.542  0.034 23.604  0.042  0.816  0.054
D357   190.8798242 +11.5368301 24.529  0.038 23.680  0.060  0.849  0.071
D359   190.9104295 +11.5178402 24.851  0.051 23.693  0.062  1.158  0.080
D360   190.9106580 +11.5229285 24.761  0.051 23.395  0.056  1.367  0.075
D361   190.8701230 +11.4912672 24.553  0.038 23.710  0.053  0.843  0.066
D362   190.8784566 +11.5219946 25.031  0.055 23.724  0.058  1.307  0.080
D366   190.9123437 +11.5336003 24.547  0.034 23.761  0.058  0.794  0.067
D369   190.9094947 +11.5230739 25.345  0.079 23.749  0.072  1.597  0.107
D372   190.8813971 +11.4867596 24.808  0.054 23.765  0.068  1.043  0.087
D373   190.8697349 +11.5079597 24.940  0.049 23.759  0.056  1.181  0.074
D376   190.8827114 +11.5291043 24.700  0.046 23.793  0.064  0.907  0.079
D380   190.9068041 +11.5250226 24.837  0.055 23.792  0.076  1.045  0.094
D382   190.8761910 +11.5356960 24.188  0.032 23.381  0.045  0.807  0.055
D384   190.9154651 +11.5251966 25.149  0.064 23.842  0.079  1.238  0.102
D387   190.8980034 +11.5382087 25.503  0.069 23.928  0.094  1.758  0.117
D388   190.9047652 +11.5197308 25.699  0.101 23.826  0.070  1.873  0.123
D390   190.8879195 +11.5395107 25.004  0.051 23.769  0.067  1.163  0.084
D391   190.9041843 +11.5367642 25.657  0.128 24.066  0.112  1.692  0.170
D396   190.8957713 +11.5301097 24.407  0.040 23.882  0.080  0.525  0.090
D397   190.9121898 +11.5186615 25.168  0.066 23.889  0.072  1.279  0.098
D398   190.9202336 +11.5319288 25.094  0.063 23.948  0.075  1.174  0.098
D401   190.9058025 +11.4830266 25.115  0.062 23.914  0.068  1.201  0.092
D403   190.8862478 +11.5410767 25.401  0.047 23.944  0.038  1.564  0.060
D404   190.8661830 +11.4991932 25.101  0.058 23.944  0.062  1.157  0.085
D405   190.8782908 +11.4944271 24.655  0.041 23.951  0.070  0.704  0.081
D408   190.9151228 +11.4814299 25.109  0.084 23.951  0.089  1.158  0.122
D409   190.8968551 +11.5060589 24.796  0.052 23.962  0.072  0.834  0.089
D410   190.9191422 +11.5177859 25.009  0.057 23.968  0.080  1.041  0.099
D411   190.9128580 +11.5260455 25.834  0.125 23.987  0.091  1.847  0.155
E4     190.8475210 +11.5462129 21.257  0.011 20.111  0.012  1.146  0.016
E7     190.8481142 +11.5390205 21.161  0.011 20.272  0.012  0.889  0.016
E8     190.8670118 +11.5416115 21.681  0.012 20.369  0.012  1.312  0.017
E10    190.8674387 +11.5631844 21.392  0.012 20.480  0.012  0.913  0.017
E11    190.8786442 +11.5709934 21.739  0.012 20.506  0.013  1.234  0.018
E13    190.8748450 +11.5479038 21.860  0.011 20.844  0.010  1.021  0.015
E14    190.8791919 +11.5605588 22.422  0.010 20.892  0.009  1.536  0.014
E15    190.8807011 +11.5507844 22.108  0.010 20.922  0.012  1.170  0.016
E18    190.8723885 +11.5643649 21.970  0.013 20.993  0.015  0.976  0.019
E19    190.8364082 +11.5778008 22.568  0.014 21.049  0.015  1.519  0.020
E20    190.8745225 +11.5550890 22.486  0.014 21.092  0.015  1.395  0.020
E22    190.8784522 +11.5586026 22.008  0.010 20.845  0.010  1.065  0.014
E23    190.8582696 +11.5223598 22.574  0.015 21.116  0.015  1.458  0.021
E24    190.8832220 +11.5638235 22.768  0.013 21.163  0.011  1.590  0.017
E25    190.8663785 +11.5247336 22.415  0.014 21.224  0.015  1.190  0.020
E26    190.8797835 +11.5686254 22.202  0.014 21.221  0.016  0.982  0.021
E27    190.8371529 +11.5618467 22.391  0.014 21.245  0.015  1.147  0.020
E29    190.8789663 +11.5614606 22.410  0.012 21.209  0.014  1.240  0.018
E32    190.8709334 +11.5533247 22.819  0.016 21.276  0.015  1.542  0.022
E33    190.8541057 +11.5790116 22.423  0.014 21.257  0.015  1.166  0.020
E34    190.8538079 +11.5407894 22.313  0.014 21.321  0.016  0.992  0.021
E36    190.8305019 +11.5616522 22.708  0.015 21.385  0.015  1.324  0.021
E37    190.8395238 +11.5733008 22.459  0.014 21.385  0.015  1.074  0.020
E40    190.8547200 +11.5621126 22.473  0.014 21.468  0.016  1.004  0.021
E41    190.8536841 +11.5635830 22.643  0.015 21.471  0.016  1.172  0.022
E42    190.8902958 +11.5662265 22.802  0.012 21.503  0.013  1.332  0.018
E43    190.8676891 +11.5440037 22.350  0.014 21.483  0.016  0.866  0.021
E44    190.8264292 +11.5534712 22.730  0.015 21.522  0.016  1.208  0.022
E45    190.8785664 +11.5599774 22.625  0.013 21.523  0.012  1.104  0.018
E46    190.8314922 +11.5300473 22.893  0.016 21.538  0.016  1.355  0.023
E49    190.8357943 +11.5575133 22.474  0.014 21.627  0.016  0.846  0.021
E50    190.8645024 +11.5372455 22.767  0.016 21.652  0.018  1.115  0.024
E53    190.8618302 +11.5716520 22.534  0.015 21.673  0.020  0.861  0.025
E55    190.8618437 +11.5236236 22.742  0.015 21.695  0.018  1.047  0.023
E56    190.8725976 +11.5631286 22.916  0.016 21.738  0.018  1.178  0.024
E57    190.8508204 +11.5615023 22.849  0.016 21.754  0.018  1.095  0.024
E60    190.8456505 +11.5493440 23.327  0.020 21.828  0.018  1.500  0.027
E62    190.8494924 +11.5700887 22.749  0.015 21.851  0.018  0.899  0.023
E64    190.8473876 +11.5615415 22.880  0.016 21.869  0.020  1.012  0.025
E65    190.8424785 +11.5281191 23.036  0.018 21.883  0.020  1.153  0.026
E66    190.8401629 +11.5747198 22.850  0.016 21.924  0.018  0.926  0.024
E67    190.8647824 +11.5535751 23.469  0.020 21.961  0.020  1.508  0.028
E68    190.8601657 +11.5421343 23.283  0.020 21.998  0.020  1.285  0.028
E70    190.8588536 +11.5516294 23.291  0.020 21.954  0.020  1.338  0.028
E71    190.8314263 +11.5713155 23.020  0.016 22.037  0.020  0.983  0.025
E72    190.8644438 +11.5614328 22.918  0.016 22.048  0.021  0.870  0.027
E73    190.8610391 +11.5558850 23.578  0.023 22.059  0.020  1.519  0.030
E75    190.8412256 +11.5323274 22.975  0.016 22.065  0.021  0.910  0.027
E76    190.8482139 +11.5626060 23.178  0.018 22.068  0.020  1.110  0.026
E77    190.8737981 +11.5537544 22.860  0.018 21.921  0.021  0.933  0.028
E78    190.8383374 +11.5803545 23.457  0.022 22.105  0.021  1.352  0.030
E80    190.8676704 +11.5228931 23.043  0.018 22.128  0.021  0.914  0.028
E81    190.8886246 +11.5681836 23.082  0.015 22.165  0.018  0.938  0.024
E82    190.8785292 +11.5639687 23.144  0.019 22.152  0.023  0.991  0.030
E83    190.8843630 +11.5562132 23.141  0.015 22.170  0.022  1.006  0.027
E84    190.8703289 +11.5611271 23.820  0.026 22.223  0.023  1.598  0.035
E88    190.8485187 +11.5311339 23.696  0.023 22.240  0.023  1.456  0.033
E89    190.8835502 +11.5502009 23.139  0.014 22.252  0.017  0.867  0.022
E93    190.8775028 +11.5546798 23.820  0.020 22.287  0.017  1.529  0.026
E94    190.8543025 +11.5268570 23.242  0.019 22.299  0.023  0.943  0.030
E96    190.8352007 +11.5486121 23.677  0.023 22.326  0.023  1.351  0.033
E97    190.8515913 +11.5748591 23.230  0.019 22.327  0.023  0.904  0.030
E99    190.8276309 +11.5600808 23.830  0.025 22.346  0.021  1.484  0.033
E101   190.8211154 +11.5438668 23.372  0.019 22.349  0.023  1.024  0.030
E102   190.8809861 +11.5505898 23.707  0.021 22.379  0.020  1.271  0.030
E103   190.8705475 +11.5696947 23.567  0.023 22.355  0.025  1.212  0.034
E107   190.8712417 +11.5472306 23.825  0.018 22.430  0.016  1.434  0.024
E108   190.8878885 +11.5697096 23.337  0.022 22.417  0.031  0.920  0.038
E109   190.8633286 +11.5652246 23.488  0.022 22.192  0.023  1.296  0.032
E110   190.8452561 +11.5527263 23.802  0.025 22.463  0.025  1.340  0.035
E111   190.8456960 +11.5539616 23.840  0.025 22.465  0.025  1.375  0.035
E112   190.8368011 +11.5444191 23.346  0.019 22.462  0.023  0.884  0.030
E113   190.8612168 +11.5747347 23.763  0.027 22.463  0.027  1.300  0.039
E115   190.8532585 +11.5625289 23.237  0.020 22.313  0.025  0.924  0.032
E118   190.8452547 +11.5501851 24.266  0.035 22.462  0.025  1.805  0.043
E119   190.8634473 +11.5558107 23.764  0.025 22.531  0.027  1.233  0.037
E122   190.8869128 +11.5607515 24.207  0.035 22.698  0.033  1.615  0.048
E124   190.8876058 +11.5678224 23.570  0.019 22.648  0.023  0.934  0.030
E128   190.8759587 +11.5714023 23.931  0.032 22.563  0.035  1.368  0.047
E129   190.8631870 +11.5689458 23.547  0.023 22.673  0.031  0.873  0.039
E130   190.8803805 +11.5682093 23.567  0.026 22.565  0.035  0.997  0.044
E131   190.8784741 +11.5482006 23.811  0.021 22.668  0.027  1.114  0.035
E135   190.8305206 +11.5443970 23.679  0.023 22.772  0.029  0.908  0.037
E136   190.8834233 +11.5696007 24.490  0.044 22.798  0.039  1.692  0.059
E137   190.8844867 +11.5691752 24.119  0.035 22.820  0.039  1.299  0.053
E147   190.8629064 +11.5455262 24.130  0.032 22.885  0.035  1.245  0.047
E150   190.8573096 +11.5552546 24.293  0.034 22.929  0.033  1.364  0.047
E151   190.8708289 +11.5669587 24.145  0.032 22.933  0.035  1.212  0.047
E153   190.8666359 +11.5482064 23.799  0.026 22.861  0.035  0.938  0.044
E159   190.8790648 +11.5642103 24.275  0.035 23.013  0.041  1.262  0.054
E160   190.8672775 +11.5347798 23.946  0.027 23.027  0.037  0.919  0.046
E162   190.8446462 +11.5781626 23.944  0.026 23.054  0.035  0.890  0.044
