 539 214.6085746 +36.4877419  22.6153   0.0304
 540 214.6102815 +36.5106201  25.3163   0.1605
 541 214.6082552 +36.4830781  25.0394   0.1924
 542 214.6093477 +36.4987051  23.7326   0.0759
 543 214.6078548 +36.4790619  24.6743   0.1366
 544 214.6085664 +36.4890747  23.5223   0.1215
 545 214.6080755 +36.4820912  24.8364   0.0976
 546 214.6078010 +36.4787467  25.4292   0.1893
 547 214.6100117 +36.5090768  25.7720   0.1175
 548 214.6086132 +36.4914105  22.4546   0.1050
 549 214.6095661 +36.5040689  25.8726   0.3894
 550 214.6076891 +36.4792881  26.2075   0.2742
 551 214.6091002 +36.5014740  24.3580   0.1644
 552 214.6074476 +36.4784290  25.9352   0.3458
 553 214.6087067 +36.4960105  22.3575   0.0513
 554 214.6093761 +36.5054967  24.7226   0.0839
 555 214.6079391 +36.4859990  24.8565   0.2045
 556 214.6095543 +36.5082752  24.8523   0.1363
 557 214.6087721 +36.4997552  23.9215   0.1231
 558 214.6095435 +36.5091765  25.7715   0.1657
 559 214.6077909 +36.4869821  24.3143   0.1158
 560 214.6068252 +36.4752879  23.8248   0.0438
 561 214.6089552 +36.5046766  24.6823   0.1349
 562 214.6070067 +36.4788796  25.0005   0.1547
 563 214.6091958 +36.5091518  24.7385   0.0626
 564 214.6089700 +36.5077481  24.6882   0.1265
 565 214.6067806 +36.4788286  25.2624   0.2109
 566 214.6079015 +36.4944299  21.6983   0.1124
 567 214.6077992 +36.4930299  23.2632   0.1693
 568 214.6076598 +36.4914235  23.6868   0.1559
 569 214.6068135 +36.4812037  23.7090   0.0413
 570 214.6067540 +36.4801085  23.2998   0.0453
 571 214.6062995 +36.4802181  20.3974   0.0055
 572 214.6061859 +36.4731201  22.7231   0.0106
 573 214.6083140 +36.5004414  24.7944   0.1801
 574 214.6086472 +36.5052414  25.0926   0.1696
 575 214.6066261 +36.4784460  25.2890   0.1834
 576 214.6062357 +36.4768320  22.3598   0.0232
 577 214.6079456 +36.4969571  23.7656   0.1083
 578 214.6080367 +36.4984211  24.0841   0.1035
 579 214.6074665 +36.4907048  23.8667   0.1838
 580 214.6071690 +36.4876137  24.3735   0.1112
 581 214.6063622 +36.4773903  24.6125   0.0507
 582 214.6072376 +36.4899563  23.6111   0.1395
 583 214.6067023 +36.4839608  23.2308   0.0762
 584 214.6064438 +36.4838745  24.8402   0.1173
 585 214.6076340 +36.4961379  23.7803   0.1243
 586 214.6070024 +36.4878025  23.7510   0.0756
 587 214.6077447 +36.4978366  23.6751   0.1607
 588 214.6066533 +36.4835910  24.9549   0.1189
 589 214.6073983 +36.4967463  23.9693   0.2076
 590 214.6089243 +36.5097220  25.6486   0.1025
 591 214.6061773 +36.4814574  25.2728   0.1129
 592 214.6074666 +36.4989934  24.9083   0.2469
 593 214.6062233 +36.4831376  25.5291   0.2559
 594 214.6076711 +36.5096925  20.7816   0.0060
 595 214.6075394 +36.5037512  23.9801   0.1084
 596 214.6069304 +36.4953718  22.7899   0.0863
 597 214.6061414 +36.4850516  24.2981   0.1598
 598 214.6076611 +36.5058610  23.7659   0.0401
 599 214.6069796 +36.4963476  23.5238   0.2017
 600 214.6077933 +36.5082259  24.6562   0.1177
 601 214.6066260 +36.4930574  21.6041   0.0901
 602 214.6060262 +36.4860984  23.2749   0.1051
 603 214.6063498 +36.4907985  22.6025   0.0640
 604 214.6053513 +36.4760567  26.6110   0.1517
 605 214.6051224 +36.4746263  24.3925   0.0425
 606 214.6053587 +36.4769049  26.1269   0.1375
 607 214.6076402 +36.5088131  25.6214   0.1178
 608 214.6068469 +36.4986740  22.9515   0.1211
 609 214.6058266 +36.4851532  24.3411   0.1501
 610 214.6053214 +36.4829442  21.8275   0.0373
 611 214.6054158 +36.4807896  24.1587   0.0507
 612 214.6061855 +36.4925705  21.5127   0.0662
 613 214.6061498 +36.4927327  22.1533   0.1121
 614 214.6065995 +36.4982297  23.3722   0.0982
 615 214.6063840 +36.4954761  23.9665   0.1387
 616 214.6063538 +36.4951471  22.9549   0.0941
 617 214.6071926 +36.5067721  25.3172   0.1060
 618 214.6056488 +36.4868880  23.7955   0.1299
 619 214.6048713 +36.4776688  23.0080   0.0287
 620 214.6046283 +36.4777418  22.1675   0.0207
 621 214.6066021 +36.5001083  23.2046   0.0697
 622 214.6071188 +36.5072885  25.8541   0.1767
 623 214.6055055 +36.4862351  23.1019   0.0377
 624 214.6049251 +36.4795824  23.0541   0.0307
 625 214.6046517 +36.4752272  25.9708   0.1937
 626 214.6052958 +36.4844915  25.4015   0.1649
 627 214.6052084 +36.4880938  20.6923   0.0113
 628 214.6066633 +36.5067927  23.9625   0.0892
 629 214.6048511 +36.4822562  24.4822   0.1301
 630 214.6065854 +36.5076484  24.9112   0.1157
 631 214.6040656 +36.4738450  25.5117   0.0793
 632 214.6055453 +36.4949218  23.7977   0.1617
 633 214.6066402 +36.5004427  23.7314   0.0992
 634 214.6066091 +36.5049552  24.9136   0.1452
 635 214.6048810 +36.4863792  24.7749   0.1241
 636 214.6044339 +36.4810984  24.1406   0.0515
 637 214.6056583 +36.4973270  24.5944   0.1460
 638 214.6064377 +36.5084655  25.7524   0.1773
 639 214.6059567 +36.5035612  23.3903   0.0390
 640 214.6041110 +36.4791072  24.1394   0.0955
 641 214.6057162 +36.5003238  23.8008   0.0703
 642 214.6053609 +36.4958861  22.7891   0.0639
 643 214.6057511 +36.5025026  22.5645   0.0228
 644 214.6061380 +36.5074973  25.6691   0.2111
 645 214.6051130 +36.4952886  22.3524   0.0578
 646 214.6036956 +36.4755305  24.7566   0.0762
 647 214.6049019 +36.4923434  22.8760   0.1605
 648 214.6044996 +36.4868575  23.6423   0.0581
 649 214.6059163 +36.5061155  25.3289   0.1654
 650 214.6042790 +36.4853078  23.2171   0.0913
 651 214.6057864 +36.5053263  25.2989   0.1961
 652 214.6032797 +36.4738708  24.2318   0.0453
 653 214.6048039 +36.4944571  22.5216   0.1360
 654 214.6043795 +36.4889213  22.8550   0.0667
 655 214.6051670 +36.5005824  23.4009   0.0540
 656 214.6033337 +36.4768142  23.6596   0.0382
 657 214.6047530 +36.4951113  23.6369   0.1820
 658 214.6034421 +36.4778280  25.3593   0.1106
 659 214.6037294 +36.4841883  22.4011   0.0197
 660 214.6048032 +36.4978116  22.7850   0.0459
 661 214.6052283 +36.5038646  24.3123   0.0779
 662 214.6029667 +36.4732367  26.1936   0.1083
 663 214.6055713 +36.5098267  23.7399   0.0263
 664 214.6053274 +36.5060461  25.4237   0.1914
 665 214.6052667 +36.5050903  25.4793   0.1977
 666 214.6042233 +36.4918491  22.9477   0.1249
 667 214.6038993 +36.4883456  22.8826   0.0798
 668 214.6046695 +36.4997669  23.4043   0.0978
 669 214.6047617 +36.5021767  23.6176   0.1084
 670 214.6039503 +36.4914148  23.2196   0.1331
 671 214.6052087 +36.5105006  22.7265   0.0116
 672 214.6051683 +36.5091152  26.1387   0.1338
 673 214.6034310 +36.4870777  22.7291   0.0308
 674 214.6040659 +36.4969432  21.6819   0.0206
 675 214.6027515 +36.4792529  24.4299   0.0867
 676 214.6025995 +36.4779845  23.1980   0.0245
 677 214.6044797 +36.5021896  23.4903   0.0886
 678 214.6041762 +36.4931406  24.2478   0.1975
 679 214.6038184 +36.4935368  22.2788   0.0457
 680 214.6029194 +36.4815412  24.8172   0.0951
 681 214.6024846 +36.4733837  25.6733   0.1014
 682 214.6047246 +36.5069951  25.1147   0.1262
 683 214.6044240 +36.5028825  24.6810   0.0980
 684 214.6046920 +36.5081621  24.8136   0.1419
 685 214.6047996 +36.5101946  24.9106   0.0627
 686 214.6038948 +36.4978301  23.0647   0.1060
 687 214.6038034 +36.4968085  23.1890   0.0619
 688 214.6045287 +36.5079539  24.4229   0.1066
 689 214.6035580 +36.4938824  24.1674   0.1624
 690 214.6023266 +36.4805624  23.9351   0.0710
 691 214.6021831 +36.4794014  23.9684   0.1075
 692 214.6036172 +36.4963713  24.4776   0.2264
 693 214.6020047 +36.4752930  25.6955   0.0987
 694 214.6037700 +36.5000998  24.8618   0.2278
 695 214.6036358 +36.4989797  24.0139   0.0926
 696 214.6040783 +36.5060804  24.7886   0.0934
 697 214.6030741 +36.4924357  23.5160   0.1324
 698 214.6019785 +36.4802746  22.7730   0.0296
 699 214.6023278 +36.4830873  24.7675   0.1719
 700 214.6017355 +36.4772843  21.8906   0.0120
 701 214.6042453 +36.5095818  24.5493   0.0614
 702 214.6039149 +36.5069891  22.8381   0.0866
 703 214.6040560 +36.5074412  24.2531   0.1460
 704 214.6027686 +36.4892119  24.5345   0.1214
 705 214.6043305 +36.5104120  26.6665   0.1950
 706 214.6028187 +36.4907060  23.6069   0.0875
 707 214.6039279 +36.5078049  23.3072   0.0859
 708 214.6038274 +36.5048104  25.7432   0.2408
 709 214.6037033 +36.5041699  24.6148   0.1067
 710 214.6041159 +36.5099966  25.8258   0.1061
 711 214.6037581 +36.5054208  25.0854   0.1163
 712 214.6034286 +36.5021121  23.8190   0.1222
 713 214.6024331 +36.4897734  24.7659   0.2102
 714 214.6018080 +36.4824296  24.2001   0.0657
 715 214.6030986 +36.4995794  24.5909   0.1575
 716 214.6028095 +36.4956529  24.6236   0.1603
 717 214.6033662 +36.5048856  25.1016   0.1069
 718 214.6030296 +36.4941439  22.9973   0.0710
 719 214.6020174 +36.4870122  24.8950   0.1339
 720 214.6022711 +36.4910610  24.7367   0.2060
 721 214.6009974 +36.4749069  24.6076   0.0870
 722 214.6016181 +36.4839854  24.5706   0.1425
 723 214.6030728 +36.5046047  24.0268   0.1237
 724 214.6029405 +36.5023316  24.0346   0.0675
 725 214.6032737 +36.5079584  25.0411   0.1512
 726 214.6029190 +36.5032387  24.2999   0.1149
 727 214.6024035 +36.4969124  23.3186   0.0714
 728 214.6020449 +36.4925573  22.3610   0.0426
 729 214.6015021 +36.4872229  21.4591   0.0336
 730 214.6013037 +36.4869964  20.3244   0.0106
 731 214.6020885 +36.4942346  22.8365   0.0574
 732 214.6033325 +36.5108247  24.8455   0.0690
 733 214.6027014 +36.5054100  22.7986   0.0600
 734 214.6007738 +36.4784320  24.9451   0.0912
 735 214.6006736 +36.4771098  26.3757   0.1877
 736 214.6005535 +36.4764578  25.1192   0.1180
 737 214.6020348 +36.4949794  24.0512   0.2081
 738 214.6010449 +36.4859796  22.7612   0.0359
 739 214.6003831 +36.4767422  24.8924   0.0836
 740 214.6002959 +36.4771027  24.8985   0.1088
 741 214.6012444 +36.4907568  22.7735   0.1000
 742 214.6005888 +36.4814335  24.7883   0.0937
 743 214.6001043 +36.4749348  25.4508   0.1460
 744 214.6025537 +36.5082892  25.5489   0.1871
 745 214.6014261 +36.4928846  24.3577   0.1138
 746 214.6007849 +36.4856455  22.7033   0.0244
 747 214.6023358 +36.5058776  25.2401   0.1055
 748 214.6021561 +36.5035483  24.6403   0.0812
 749 214.6001034 +36.4768874  24.7421   0.1009
 750 214.6016735 +36.4979872  24.5790   0.1248
 751 214.6019869 +36.5027166  24.6431   0.1545
 752 214.6005277 +36.4844653  23.8830   0.0545
 753 214.5997713 +36.4802579  24.4559   0.1397
 754 214.6001127 +36.4782762  24.7762   0.1112
 755 214.6021168 +36.4959661  21.8035   0.0552
 756 214.6002603 +36.4813706  24.1554   0.1142
 757 214.6006753 +36.4883304  22.9216   0.0433
 758 214.6016455 +36.5021349  24.5221   0.0884
 759 214.5999568 +36.4790558  25.8454   0.2128
 760 214.6013691 +36.4993159  24.6446   0.2204
 761 214.6010693 +36.4952811  23.7261   0.1695
 762 214.5996023 +36.4765583  24.4574   0.0874
 763 214.6021522 +36.5106683  24.4677   0.0426
 764 214.5996846 +36.4776967  24.6397   0.0759
 765 214.6014074 +36.5016618  24.5895   0.1071
 766 214.6002783 +36.4865603  23.7000   0.0594
 767 214.6001547 +36.4802246  22.8832   0.0361
 768 214.6017803 +36.5081690  25.0246   0.1466
 769 214.6011271 +36.5033064  21.7664   0.0206
 770 214.6003463 +36.4904300  24.5272   0.1262
 771 214.5992312 +36.4752605  25.7198   0.1536
 772 214.6017979 +36.5106848  26.1531   0.1720
 773 214.6001769 +36.4888021  24.6463   0.1475
 774 214.5996145 +36.4819870  24.3152   0.1191
 775 214.6005628 +36.4948074  24.8438   0.2559
 776 214.6004540 +36.4938036  23.8099   0.0973
 777 214.6014413 +36.5040686  25.8312   0.1596
 778 214.6004733 +36.4951888  22.2875   0.0320
 779 214.6014736 +36.5083447  25.7926   0.2115
 780 214.6007557 +36.4995725  23.5715   0.1020
 781 214.6006316 +36.4982457  24.0555   0.1195
 782 214.6004301 +36.4968843  22.7825   0.1064
 783 214.5990453 +36.4770736  25.6644   0.1728
 784 214.5998985 +36.4895557  23.7044   0.0672
 785 214.5991887 +36.4805308  24.9897   0.1865
 786 214.6011670 +36.5075875  25.5307   0.1814
 787 214.6006066 +36.5010877  23.2645   0.0720
 788 214.5989602 +36.4797566  24.8915   0.1439
 789 214.6011475 +36.5100192  25.1118   0.0807
 790 214.5989734 +36.4742613  25.8858   0.1354
 791 214.6032971 +36.5101629  25.0105   0.0646
 792 214.6002491 +36.4986971  23.3113   0.0523
 793 214.5986802 +36.4784031  23.9968   0.0355
 794 214.6009332 +36.5076932  26.7789   0.4002
 795 214.6008163 +36.5065031  25.4300   0.2047
 796 214.6001101 +36.4972692  24.0527   0.1113
 797 214.6009190 +36.5087125  25.2269   0.0881
 798 214.5991840 +36.4861177  22.8934   0.0287
 799 214.5989328 +36.4815215  25.7348   0.2023
 800 214.6002774 +36.5003558  24.0360   0.1571
 801 214.5995191 +36.4903429  24.2883   0.1081
 802 214.5994958 +36.4897712  24.4766   0.1523
 803 214.5994056 +36.4911263  22.6144   0.0443
 804 214.5986966 +36.4804420  26.1883   0.2806
 805 214.5980835 +36.4744764  25.2187   0.1170
 806 214.5984668 +36.4808371  24.8608   0.1479
 807 214.6001422 +36.5038422  25.8892   0.2423
 808 214.5995154 +36.4956839  24.1619   0.1855
 809 214.5990700 +36.4895450  24.7021   0.1548
 810 214.5981331 +36.4771276  25.5729   0.1470
 811 214.6003536 +36.5075916  25.8783   0.2573
 812 214.5988999 +36.4888454  24.0873   0.1431
 813 214.5997780 +36.5012009  25.3699   0.1625
 814 214.5995679 +36.4988086  24.0207   0.1319
 815 214.5994836 +36.4974711  24.1986   0.0907
 816 214.5991114 +36.4942888  22.9465   0.0619
 817 214.5989688 +36.4919437  23.1319   0.0589
 818 214.5988619 +36.4898647  24.0071   0.0818
 819 214.5999776 +36.5054808  24.5137   0.1136
 820 214.5997338 +36.5040632  23.2328   0.0509
 821 214.5977889 +36.4793597  23.8559   0.1228
 822 214.5997569 +36.5031803  25.0055   0.1720
 823 214.5994085 +36.4993307  23.4175   0.0684
 824 214.5978815 +36.4805001  23.4349   0.0633
 825 214.5978500 +36.4799396  23.9794   0.1035
 826 214.5975454 +36.4799909  24.5834   0.1395
 827 214.5981411 +36.4833936  24.0294   0.0668
 828 214.5975420 +36.4748987  26.1382   0.1857
 829 214.5980368 +36.4822833  24.1756   0.0623
 830 214.5977156 +36.4777862  25.2914   0.1529
 831 214.5984418 +36.4881453  24.7178   0.1735
 832 214.5985472 +36.4926001  21.5184   0.0245
 833 214.5980788 +36.4815809  24.9408   0.1151
 834 214.5974547 +36.4784597  23.8530   0.0649
 835 214.5990992 +36.4985059  24.3687   0.1444
 836 214.5998198 +36.5078778  25.1501   0.1460
 837 214.5981919 +36.4873074  23.7685   0.1146
 838 214.5974113 +36.4763865  26.0027   0.1835
 839 214.5996304 +36.5065442  26.1583   0.2516
 840 214.5986740 +36.4942252  23.6031   0.1159
 841 214.5980636 +36.4866746  23.1853   0.0420
 842 214.5994981 +36.5057619  25.3289   0.1303
 843 214.5991405 +36.5013505  24.5884   0.1236
 844 214.5974621 +36.4796413  23.3886   0.0346
 845 214.5991962 +36.5026959  25.7192   0.1488
 846 214.5971734 +36.4752283  26.2446   0.1817
 847 214.5991560 +36.5035033  25.3347   0.2012
 848 214.5975882 +36.4827747  25.4694   0.1565
 849 214.5970860 +36.4762141  25.2487   0.1253
 850 214.5987514 +36.5000345  23.9458   0.1265
 851 214.5986878 +36.5006609  25.1012   0.1946
 852 214.5993839 +36.5108352  26.5609   0.2030
 853 214.5982818 +36.4961499  23.8205   0.1227
 854 214.5977607 +36.4903246  21.3405   0.0112
 855 214.5994462 +36.5093245  24.7766   0.0595
 856 214.5968065 +36.4773818  25.0192   0.1121
 857 214.5970093 +36.4807443  25.4135   0.2418
 858 214.5973793 +36.4858578  25.5743   0.2382
 859 214.5971716 +36.4836400  25.5153   0.1960
 860 214.5967741 +36.4797401  23.1273   0.0330
 861 214.5980664 +36.4979545  23.8446   0.0685
 862 214.5970439 +36.4837865  25.0356   0.1677
 863 214.5964729 +36.4747123  25.8735   0.1060
 864 214.5963135 +36.4776217  23.7333   0.0378
 865 214.5977711 +36.4970291  23.3787   0.0891
 866 214.5967699 +36.4846542  24.4618   0.1407
 867 214.5965979 +36.4846860  24.0804   0.1253
 868 214.5959778 +36.4741251  25.6559   0.1079
 869 214.5973671 +36.4932622  24.5896   0.1180
 870 214.5983081 +36.5082270  23.0899   0.0174
 871 214.5979109 +36.5024786  24.5223   0.1428
 872 214.5984216 +36.5089151  25.2763   0.1287
 873 214.5974271 +36.4968929  24.9285   0.2308
 874 214.5981015 +36.5070075  24.0318   0.0961
 875 214.5974821 +36.4995199  23.9591   0.0876
 876 214.5966029 +36.4873450  24.3873   0.0875
 877 214.5966252 +36.4868900  25.0509   0.1983
 878 214.5960754 +36.4803802  25.1054   0.2415
 879 214.5982564 +36.5098224  26.1496   0.1425
 880 214.5971274 +36.4957699  23.8051   0.1451
 881 214.5977499 +36.5060114  24.2652   0.0665
 882 214.5967078 +36.4912529  24.4448   0.1663
 883 214.5956058 +36.4776828  25.3718   0.1304
 884 214.5975601 +36.5046041  24.6462   0.1098
 885 214.5967735 +36.4932572  23.5646   0.1152
 886 214.5959838 +36.4842725  23.3728   0.0475
 887 214.5980163 +36.5055803  24.8645   0.0986
 888 214.5968200 +36.4961504  22.7320   0.0507
 889 214.5966580 +36.4963255  23.8419   0.1580
 890 214.5967945 +36.4956371  25.0417   0.1523
 891 214.5955926 +36.4785965  24.1323   0.0344
 892 214.5968751 +36.4971118  24.9574   0.2116
 893 214.5953324 +36.4776134  25.4971   0.1188
 894 214.5954518 +36.4787979  25.7654   0.1307
 895 214.5967111 +36.4966633  24.6852   0.1517
 896 214.5973687 +36.5075391  25.1394   0.1522
 897 214.5973534 +36.5064166  25.8224   0.2398
 898 214.5953531 +36.4796815  25.8141   0.2260
 899 214.5958097 +36.4866753  23.9363   0.0821
 900 214.5962272 +36.4930183  23.4841   0.0666
 901 214.5964672 +36.4977163  23.8796   0.0816
 902 214.5959929 +36.4910848  24.4838   0.1745
 903 214.5971229 +36.5065167  26.0746   0.2069
 904 214.5951751 +36.4802292  25.8488   0.2942
 905 214.5968198 +36.5032566  24.8490   0.1033
 906 214.5964214 +36.4989568  22.7707   0.0627
 907 214.5961476 +36.4987685  23.3024   0.0589
 908 214.5952166 +36.4810863  25.8832   0.2403
 909 214.5947597 +36.4749411  26.3076   0.1261
 910 214.5970846 +36.5086673  24.8946   0.1278
 911 214.5950672 +36.4827192  23.4425   0.0503
 912 214.5945486 +36.4744966  26.7279   0.1473
 913 214.5949461 +36.4808040  25.0240   0.2075
 914 214.5945906 +36.4764322  23.7377   0.0261
 915 214.5970044 +36.5090291  25.7714   0.1748
 916 214.5970721 +36.5112328  25.7230   0.0949
 917 214.5955679 +36.4906933  24.7819   0.1226
 918 214.5949324 +36.4831899  24.0798   0.0468
 919 214.5946187 +36.4795085  24.4631   0.0972
 920 214.5968409 +36.5097477  25.0594   0.1430
 921 214.5966844 +36.5073153  26.1503   0.2063
 922 214.5957444 +36.4954944  24.8981   0.1294
 923 214.5950067 +36.4850189  25.4661   0.2257
 924 214.5968396 +36.5110652  25.5264   0.0904
 925 214.5946123 +36.4808014  24.2773   0.1387
 926 214.5946439 +36.4815816  25.8392   0.1510
 927 214.5945767 +36.4811528  24.3275   0.1284
 928 214.5956110 +36.4952854  23.8534   0.0609
 929 214.5952520 +36.4913539  21.8355   0.0434
 930 214.5963972 +36.5091706  23.1664   0.0446
 931 214.5967229 +36.5107311  25.2838   0.1232
 932 214.5965483 +36.5098330  25.6058   0.1411
 933 214.5954334 +36.4954674  24.2978   0.1192
 934 214.5948531 +36.4869098  25.4362   0.1975
 935 214.5941477 +36.4785664  26.2454   0.1815
 936 214.5957713 +36.5013505  24.7385   0.1495
 937 214.5947013 +36.4874613  23.1237   0.0278
 938 214.5944711 +36.4843307  23.6449   0.0347
 939 214.5941368 +36.4754227  25.3546   0.0836
 940 214.5942033 +36.4822645  25.0753   0.0918
 941 214.5956532 +36.5029997  24.6967   0.0804
 942 214.5954724 +36.5006234  24.8500   0.1978
 943 214.5956781 +36.5082390  24.4440   0.0961
 944 214.5955394 +36.5083778  25.4223   0.1119
 945 214.5936381 +36.4771442  26.2153   0.1435
 946 214.5936095 +36.4774388  26.0858   0.1193
 947 214.5955392 +36.5040879  24.9892   0.0898
 948 214.5943729 +36.4901740  23.2956   0.1163
 949 214.5954312 +36.5031828  25.6706   0.1696
 950 214.5933975 +36.4761540  25.8073   0.1714
 951 214.5945938 +36.4926011  24.9567   0.1186
 952 214.5956332 +36.5072418  25.9318   0.1884
 953 214.5935565 +36.4793686  25.9698   0.1300
 954 214.5947222 +36.4964456  23.5555   0.0615
 955 214.5944209 +36.4917601  24.4830   0.1261
 956 214.5940646 +36.4879801  23.8402   0.1160
 957 214.5940572 +36.4865134  25.0828   0.1769
 958 214.5931667 +36.4746688  26.3450   0.1499
 959 214.5933384 +36.4772834  26.3108   0.1254
 960 214.5938409 +36.4855914  24.0010   0.0445
 961 214.5943858 +36.4927233  24.6093   0.0972
 962 214.5930796 +36.4749189  26.0017   0.1557
 963 214.5949439 +36.5005142  25.0610   0.1945
 964 214.5956475 +36.5110798  26.1537   0.1132
 965 214.5938385 +36.4906660  21.4841   0.0167
 966 214.5927088 +36.4739503  24.2174   0.0367
 967 214.5932048 +36.4802587  25.7103   0.1735
 968 214.5930599 +36.4791837  24.7752   0.0834
 969 214.5949011 +36.5080688  23.2835   0.0502
 970 214.5931830 +36.4805611  25.6805   0.2037
 971 214.5928017 +36.4764666  24.9721   0.1009
 972 214.5948779 +36.5083210  23.6492   0.0360
 973 214.5947065 +36.5026246  23.4069   0.0657
 974 214.5933290 +36.4837788  24.8086   0.0882
 975 214.5932561 +36.4823785  25.2402   0.1530
 976 214.5927536 +36.4796352  22.9552   0.0412
 977 214.5942969 +36.4978505  24.8910   0.1150
 978 214.5948800 +36.5065682  25.4707   0.1422
 979 214.5930314 +36.4817892  24.7651   0.1714
 980 214.5930303 +36.4809683  25.9041   0.2338
 981 214.5928129 +36.4788368  24.9915   0.1138
 982 214.5945110 +36.5042863  22.7965   0.0402
 983 214.5925153 +36.4755175  25.3986   0.1288
 984 214.5943123 +36.5004471  24.5028   0.1472
 985 214.5930658 +36.4838243  24.8243   0.0971
 986 214.5934966 +36.4904063  24.1902   0.0968
 987 214.5924782 +36.4764969  25.5593   0.1770
 988 214.5927593 +36.4823055  23.2077   0.0202
 989 214.5925762 +36.4820905  24.7620   0.1456
 990 214.5931021 +36.4874906  24.4818   0.1074
 991 214.5930029 +36.4862070  25.3041   0.1709
 992 214.5935993 +36.4969692  22.3312   0.0254
 993 214.5931122 +36.4880246  24.8280   0.1442
 994 214.5946806 +36.5104605  25.6792   0.0928
 995 214.5935115 +36.4946017  24.2709   0.1661
 996 214.5923759 +36.4790217  26.4613   0.1538
 997 214.5933805 +36.4940641  23.6846   0.0696
 998 214.5943703 +36.5086307  24.4916   0.1049
 999 214.5924147 +36.4826149  26.4304   0.1749
1000 214.5942676 +36.5093285  24.4006   0.0446
1001 214.5925068 +36.4853447  23.6444   0.0829
1002 214.5935177 +36.4995265  24.3134   0.1037
1003 214.5926590 +36.4843264  23.0412   0.0496
1004 214.5924528 +36.4772073  26.6951   0.1731
1005 214.5940688 +36.5075317  26.0857   0.1611
1006 214.5922501 +36.4832540  25.6320   0.1353
1007 214.5939226 +36.5072260  25.8029   0.1597
1008 214.5931198 +36.5055135  19.1499   0.0020
1009 214.5928135 +36.4860200  25.7666   0.2200
1010 214.5939788 +36.5078485  26.4336   0.1361
1011 214.5935819 +36.5029494  25.1612   0.1635
1012 214.5932349 +36.4986709  23.3627   0.0337
1013 214.5921634 +36.4865276  22.9317   0.0775
1014 214.5915681 +36.4769694  25.3058   0.1645
1015 214.5923705 +36.4973007  20.2084   0.0094
1016 214.5924166 +36.4894545  23.8824   0.1284
1017 214.5915037 +36.4767780  26.4835   0.2426
1018 214.5937239 +36.5077127  26.4098   0.1332
1019 214.5931786 +36.5009168  24.8111   0.1360
1020 214.5931428 +36.5006212  24.3108   0.0629
1021 214.5920466 +36.4860877  24.4835   0.0836
1022 214.5914576 +36.4775793  25.7508   0.1555
1023 214.5934356 +36.5067776  23.9455   0.0406
1024 214.5925342 +36.4931736  24.0823   0.0652
1025 214.5922062 +36.4889003  24.1975   0.0782
1026 214.5918659 +36.4846436  25.4184   0.1125
1027 214.5935461 +36.5090643  24.3030   0.0757
1028 214.5932845 +36.5088407  24.4134   0.1084
1029 214.5910425 +36.4751404  23.9371   0.0240
1030 214.5921193 +36.4905321  24.4049   0.0900
1031 214.5914362 +36.4810453  25.0402   0.1203
1032 214.5923503 +36.4939237  25.5049   0.2949
1033 214.5917382 +36.4865041  25.3452   0.1171
1034 214.5913099 +36.4817477  24.1008   0.0386
1035 214.5926417 +36.4997714  24.3528   0.1466
1036 214.5921674 +36.4937332  24.0235   0.1320
1037 214.5915332 +36.4859998  23.8152   0.1071
1038 214.5915370 +36.4861855  24.5439   0.1234
1039 214.5933423 +36.5102678  25.7145   0.0974
1040 214.5926886 +36.5014921  23.9740   0.0581
1041 214.5913126 +36.4838982  26.0539   0.2270
1042 214.5921107 +36.4960970  23.9154   0.0537
1043 214.5917571 +36.4925639  22.1366   0.0157
1044 214.5929113 +36.5082034  23.0451   0.0198
1045 214.5907039 +36.4779486  23.9486   0.0288
1046 214.5927994 +36.5065682  26.0839   0.2084
1047 214.5903566 +36.4754136  23.2241   0.0145
1048 214.5927864 +36.5067450  26.2654   0.1884
1049 214.5910012 +36.4807818  24.8349   0.0783
1050 214.5928909 +36.5095346  25.6945   0.1223
1051 214.5925220 +36.5045747  25.9918   0.1965
1052 214.5914685 +36.4899657  25.4442   0.2354
1053 214.5906277 +36.4787791  25.8549   0.1629
1054 214.5928276 +36.5089752  25.4842   0.1556
1055 214.5918349 +36.4956911  25.1638   0.1123
1056 214.5908187 +36.4817398  25.6507   0.1579
1057 214.5926819 +36.5074137  26.6580   0.1801
1058 214.5913869 +36.4911017  23.4569   0.0922
1059 214.5915651 +36.4934784  24.4138   0.1430
1060 214.5905105 +36.4795104  24.4068   0.0516
1061 214.5924899 +36.5079446  23.6825   0.0316
1062 214.5904372 +36.4834679  23.2670   0.0491
1063 214.5920410 +36.5028809  25.5318   0.1606
1064 214.5900144 +36.4767385  24.4774   0.0550
1065 214.5916198 +36.4995749  23.7107   0.0583
1066 214.5914190 +36.4997293  23.8277   0.0661
1067 214.5903917 +36.4849383  23.0114   0.0585
1068 214.5915451 +36.5062452  21.8634   0.0105
1069 214.5910799 +36.4976737  23.1819   0.0508
1070 214.5907966 +36.4931121  22.5041   0.0160
1071 214.5915926 +36.5041027  24.5243   0.1037
1072 214.5916257 +36.5011235  25.8585   0.1909
1073 214.5895217 +36.4750563  26.0560   0.1434
1074 214.5911569 +36.4999995  25.1924   0.1858
1075 214.5906069 +36.4938773  24.8244   0.1028
1076 214.5900206 +36.4855518  25.6060   0.2143
