1  137.73375000 60.05608333 1181.3 1  1   1
293 138.01208333 60.03783333 1387.01  1   1
294 138.01500000 60.03955556 1603.61  1   1
295 138.01750000 60.04150000 1680.91  1   1
296 138.02250000 60.06888889 1532.61  1   1
297 138.02500000 60.03708333 1420.71  1   1
298 138.02625000 60.03947222 1581.81  1   1
299 138.02875000 59.99341667 1640.41  1   1
300 138.02916667 60.05813889 1586.61  1   1
301 138.03125000 60.02136111 1676.21  1   1
302 138.03291667 60.10161111 1491.61  1   1
303 138.03416667 59.98930556 1616.31  1   1
304 138.03541667 60.05347222 1387.51  1   1
305 138.03958333 60.09066667 1597.41  1   1
306 138.04083333 60.04730556 1571.21  1   1
307 138.04333333 59.99319444 1549.51  1   1
308 138.04916667 60.07394444 1467.71  1   1
309 138.04958333 60.01694444 1277.01  1   1
310 138.05291667 59.98883333 1522.21  1   1
311 138.05666667 60.09450000 1412.41  1   1
312 138.05708333 60.01736111 1450.01  1   1
313 138.05916667 60.06794444 1340.11  1   1
314 138.06291667 60.05247222 1556.41  1   1
315 138.06333333 60.00100000 1595.61  1   1
