     87  151.31129  -07.72228 9999.  22.464   21.388  
     88  151.29302  -07.72139   525  22.349   21.183  
     89  151.34406  -07.70977  1192  21.979   21.005  
     90  151.29390  -07.73616 9999.  22.192   21.122  
     91  151.31461  -07.71361 9999.  19.606   18.981  
     92  151.27959  -07.75338   814  22.386   21.303  
     93  151.32753  -07.69945 9999.  22.417   21.293  
     94  151.32023  -07.68695   805  22.358   21.215  
     95  151.26404  -07.77524   396  21.873   21.041  
     96  151.32824  -07.70451   924  21.846   21.077  
     97  151.30643  -07.71357 9999.  21.114   20.418  
     98  151.32930  -07.69590   660  21.913   21.090  
     99  151.29998  -07.75237   609  22.525   21.292  
    100  151.32168  -07.70400 9999. 999.999  999.999  
    101  151.30278  -07.67432   859  22.036   21.178  
    102  151.36416  -07.72114 9999.  21.838   21.111  
    103  151.35456  -07.71571  1056  21.844   21.159  
    104  151.31244  -07.69549 9999.  21.840   21.110  
    105  151.29923  -07.72550 9999.  21.112   20.343  
    106  151.30674  -07.72592 9999.  21.527   20.708  
    107  151.32333  -07.69882   661  21.957   21.198  
    108  151.30290  -07.72955   649 999.999    2.667  
    109  151.30057  -07.73230 9999.  22.172   21.268  
    110  151.33005  -07.69855 9999.  22.307   21.314  
    111  151.33310  -07.69467   796  22.061   21.275  
    112  151.34456  -07.72370 9999.  22.507   21.387  
    113  151.29385  -07.68092   463  22.361   21.321  
    114  151.31683  -07.70996 9999. 999.999  999.999  
    115  151.34202  -07.64173 9999.  22.375   21.333  
    116  151.35372  -07.73506   650  22.608   21.389  
    117  151.25620  -07.74228   711  21.980   21.241  
    118  151.27446  -07.78026 9999.  22.070   21.237  
    119  151.32265  -07.68624   809  22.202   21.364  
    120  151.33616  -07.69208   886  22.016   21.222  
    121  151.29001  -07.70874   437  22.528   21.449  
    122  151.30089  -07.72051 9999.  21.381   20.671  
    123  151.29481  -07.72627   610  22.585   21.543  
    124  151.32542  -07.66694  1033  21.986   21.324  
    125  151.23902  -07.72341   579  22.133   21.315  
    126  151.31380  -07.64910 9999.  21.957   21.260  
    127  151.31344  -07.73347   841  22.449   21.459  
    128  151.30844  -07.73893   601  22.505   21.450  
    129  151.29606  -07.76474 9999.  22.879   21.632  
    130  151.30453  -07.79350   528  22.142   21.369  
    131  151.33990  -07.67722   887  22.863   21.549  
    132  151.28665  -07.78976 9999.  22.748   21.608  
    133  151.29012  -07.72928   673  22.630   21.533  
    134  151.32255  -07.62564   773  22.581   21.474  
    135  151.32359  -07.70407 9999.  22.254   21.358  
    136  151.30088  -07.72655 9999. 999.999  999.999  
    137  151.30274  -07.72625 9999.  20.965   20.388  
    138  151.26789  -07.76267   471  22.735   21.547  
    139  151.34301  -07.67890 9999.  22.380   21.382  
    140  151.32200  -07.70178   736  21.913   21.274  
    141  151.31010  -07.66781   794  22.750   21.636  
    142  151.31316  -07.76240 9999.  22.578   21.493  
    143  151.34301  -07.70015 9999.  22.738   21.659  
    144  151.27810  -07.71564 9999.  22.127   21.454  
    145  151.30327  -07.73499 9999.  22.287   21.461  
    146  151.33593  -07.71089   810  22.753   21.659  
    147  151.26123  -07.78111   637  22.242   21.490  
    148  151.33470  -07.67828   879  22.365   21.495  
    149  151.32760  -07.70070 9999.  22.279   21.616  
    150  151.30977  -07.76002 9999.  22.328   21.496  
    151  151.25646  -07.75180 9999.  22.218   21.502  
    152  151.23955  -07.73024 9999.  22.271   21.530  
    153  151.31200  -07.75132 9999.  22.828   21.641  
    154  151.30022  -07.72266 9999.  21.519   20.779  
    155  151.29957  -07.75877   582  22.774   21.620  
    156  151.28955  -07.74607   471  22.359   21.587  
    157  151.28969  -07.81287   658  22.316   21.566  
    158  151.32279  -07.69481   997  22.857   21.746  
    159  151.30684  -07.75876   510  22.376   21.570  
    160  151.31311  -07.73569   525  22.661   21.648  
    161  151.32326  -07.69087   539  22.345   21.583  
    162  151.30532  -07.72836 9999. 999.999  999.999  
    163  151.31357  -07.70863 9999.  21.691   21.080  
    164  151.30139  -07.73703 9999.  22.475   21.665  
    165  151.33301  -07.68322   603  22.804   21.761  
    166  151.37296  -07.71161 9999.  22.858   21.772  
    167  151.27350  -07.71728   750  22.969   21.843  
    168  151.30385  -07.74574   428  22.909   21.754  
    169  151.29379  -07.73432 9999.  22.722   21.516  
    170  151.29497  -07.69207 9999.  22.361   21.631  
    171  151.29385  -07.72198 9999.  23.067   21.821  
    172  151.30643  -07.71025 9999.  22.740   21.747  
    173  151.34850  -07.68295   939  22.765   21.710  
    174  151.33225  -07.69399 9999.  22.975   21.808  
    175  151.24723  -07.72644   678  22.575   21.706  
    176  151.27568  -07.72614   575  22.920   21.770  
    177  151.30902  -07.73288   729  22.550   21.676  
    178  151.30843  -07.71193 9999.  21.507   20.773  
    179  151.35564  -07.69220   895  22.570   21.738  
    180  151.32868  -07.71541 9999.  22.940   21.859  
    181  151.29751  -07.73353   628  22.598   21.622  
    182  151.32166  -07.71287 9999.  22.426   21.632  
    183  151.33063  -07.69948 9999.  22.598   21.858  
    184  151.29880  -07.72934 9999.  22.451   21.497  
    185  151.31556  -07.71829 9999. 999.999  999.999  
    186  151.27910  -07.72974 9999.  23.159   21.920  
    187  151.28606  -07.70248   433  23.037   21.892  
    188  151.30679  -07.70488 9999.  22.599   21.841  
    189  151.30562  -07.70904 9999.  23.185   21.990  
    190  151.27933  -07.70138   662  23.092   21.937  
    191  151.28924  -07.74508 9999.  22.973   21.829  
    192  151.32455  -07.62621   618  22.528   21.797  
    193  151.31386  -07.72604   649  22.883   21.878  
    194  151.32103  -07.71607 9999.  23.042   21.929  
    195  151.34226  -07.64233 9999.  22.462   21.738  
    196  151.32057  -07.66632 9999.  22.471   21.761  
    197  151.33069  -07.70569 9999.  22.744   21.830  
    198  151.32338  -07.68666   856  22.836   21.858  
    199  151.32394  -07.69126 9999.  22.997   21.864  
    200  151.26063  -07.70974 9999.  22.610   21.850  
    201  151.31013  -07.72455 9999. 999.999  999.999  
    202  151.31407  -07.70818 9999.  23.094   21.571  
    203  151.28693  -07.68020   825  23.203   22.059  
    204  151.31479  -07.67548   957  22.625   21.846  
    205  151.29785  -07.72753 9999. 999.999  999.999  
    206  151.34172  -07.71423 9999.  22.844   21.936  
    207  151.31139  -07.73341 9999.  23.101   22.080  
    208  151.30464  -07.71275 9999.  22.802   21.959  
    209  151.23871  -07.74838   601  22.765   21.935  
    210  151.27445  -07.73110   893  23.067   22.043  
    211  151.26652  -07.77169 9999.  22.781   21.983  
    212  151.31917  -07.68823   771  22.659   21.925  
    213  151.27293  -07.74421   539  22.591   21.864  
    214  151.34576  -07.66722   869  22.672   21.930  
    215  151.32527  -07.71717 9999.  22.911   22.007  
    216  151.32713  -07.68603 9999.  22.828   21.902  
    217  151.32419  -07.71465 9999.  23.332   21.975  
    218  151.26245  -07.77108 9999.  22.575   21.853  
    219  151.32122  -07.74494 9999.  22.642   21.872  
    220  151.27186  -07.72498   562  22.711   21.948  
    221  151.26248  -07.73216   904  22.593   21.869  
    222  151.36279  -07.67468   899  22.939   21.954  
    223  151.34770  -07.68075   970  23.151   22.104  
    224  151.32723  -07.70153 9999.  23.174   22.113  
    225  151.32100  -07.68955 9999.  22.865   22.029  
    226  151.31117  -07.70227 9999.  23.103   22.172  
    227  151.31640  -07.70631 9999. 999.999  999.999  
    228  151.34612  -07.69784 9999.  22.864   22.096  
    229  151.28275  -07.73152   803  22.875   22.078  
    230  151.34925  -07.73339 9999.  22.779   22.013  
    231  151.32004  -07.70864 9999. 999.999  999.999  
    232  151.27977  -07.71926   885  22.913   22.103  
    233  151.31070  -07.65408   614  23.218   22.216  
    234  151.33706  -07.73001 9999.  22.900   22.104  
    235  151.29952  -07.72017 9999. 999.999  999.999  
    236  151.35303  -07.72185 9999.  23.032   22.102  
    237  151.33162  -07.65444 9999.  23.000   22.155  
    238  151.32192  -07.73124 9999.  23.766   22.414  
    239  151.30356  -07.74298 9999.  23.222   22.156  
    240  151.34748  -07.70857 9999.  22.803   22.069  
    241  151.28400  -07.74879 9999.  23.358   22.213  
    242  151.30590  -07.70645 9999.  23.646   22.413  
    243  151.31277  -07.75254 9999.  23.318   22.081  
    244  151.24452  -07.75492 9999.  22.860   22.137  
    245  151.31675  -07.70155 9999.  23.656   22.405  
    246  151.30536  -07.74893 9999.  23.076   22.559  
    247  151.29394  -07.72945 9999.  22.632   21.931  
    248  151.30661  -07.70665 9999.  23.091   22.186  
    249  151.33667  -07.69452 9999.  22.935   22.185  
    250  151.31597  -07.70532 9999.  23.742   22.577  
    251  151.33767  -07.70801 9999.  23.143   22.391  
    252  151.29625  -07.69964 9999.  23.120   22.273  
    253  151.27058  -07.73621   519  23.441   22.400  
    254  151.30735  -07.70344 9999.  23.054   22.354  
    255  151.31538  -07.71813 9999. 999.999  999.999  
    256  151.30345  -07.68306 9999.  23.100   22.296  
    257  151.30020  -07.72752 9999.  20.631   20.164  
    258  151.29927  -07.73682 9999.  23.131   22.307  
    259  151.30971  -07.69742 9999.  23.114   22.361  
    260  151.29939  -07.73120 9999. 999.999  999.999  
    261  151.31475  -07.75977 9999. 999.999  999.999  
    262  151.29099  -07.74578 9999.  23.671   22.530  
    263  151.26074  -07.77015 9999.  23.150   22.308  
    264  151.27611  -07.71936 9999.  23.127   22.322  
    265  151.33164  -07.73926 9999.  23.275   22.431  
    266  151.26154  -07.77675 9999.  23.231   22.386  
    267  151.25163  -07.70576 9999.  23.380   22.304  
    268  151.31987  -07.69651 9999.  23.718   22.696  
    269  151.30720  -07.72919 9999.  23.424   22.376  
    270  151.30522  -07.73013 9999.  23.095   22.238  
    271  151.30761  -07.73218 9999.  23.235   22.400  
    272  151.28508  -07.70331 9999.  23.235   22.507  
    273  151.33585  -07.67574 9999.  23.268   22.478  
    274  151.31479  -07.73981 9999.  23.191   22.497  
    275  151.31267  -07.70564 9999.  23.627   22.802  
    276  151.27824  -07.71976 9999.  23.959   22.767  
    277  151.29364  -07.71688 9999.  23.955   22.709  
    278  151.30550  -07.70758 9999.  22.050   21.068  
    279  151.32943  -07.70386 9999.  23.489   22.817  
    280  151.31186  -07.73667 9999.  23.492   22.624  
    281  151.29366  -07.73328 9999. 999.999  999.999  
    282  151.30863  -07.72476 9999.  20.743   20.231  
    283  151.28692  -07.73841 9999.  23.373   22.593  
    284  151.26673  -07.77370 9999.  23.392   22.555  
    285  151.29618  -07.74496 9999.  23.400   22.853  
    286  151.33042  -07.73387 9999.  23.558   22.719  
    287  151.24028  -07.74241 9999.  23.393   22.556  
    288  151.28703  -07.71309 9999.  23.444   22.719  
    289  151.30823  -07.70327 9999.  23.799   22.672  
    290  151.24177  -07.73129 9999. 999.999  999.999  
    291  151.23738  -07.73482 9999.  23.502   22.718  
    292  151.31888  -07.70886 9999. 999.999  999.999  
    293  151.33222  -07.68419 9999.  23.385   22.660  
    294  151.30636  -07.69715 9999.  23.805   22.783  
    295  151.29958  -07.74482 9999.  23.818   22.953  
    296  151.27733  -07.73753 9999.  23.456   22.576  
    297  151.33323  -07.67983 9999.  23.895   22.999  
    298  151.30193  -07.74073 9999.  23.884   23.043  
    299  151.32595  -07.74282 9999.  24.221   23.001  
    300  151.30027  -07.69438 9999.  23.623   22.783  
    301  151.28130  -07.73361 9999.  23.579   22.790  
    302  151.35024  -07.67497 9999.  23.706   22.781  
    303  151.35001  -07.67486 9999.  23.836   23.003  
    304  151.35221  -07.72194 9999.  24.139   23.084  
    305  151.32654  -07.73886 9999.  23.634   22.965  
    306  151.31467  -07.72459 9999.  24.123   23.114  
    307  151.32253  -07.70931 9999.  23.488   22.744  
    308  151.32911  -07.70656 9999.  23.386   22.654  
    309  151.29548  -07.76188 9999.  24.120   23.284  
    310  151.29071  -07.75615 9999.  23.771   22.763  
    311  151.31375  -07.66674 9999.  23.879   22.943  
    312  151.33445  -07.63403 9999.  23.453   22.568  
    313  151.31054  -07.74806 9999.  23.791   23.084  
    314  151.31753  -07.71245 9999.  22.205   21.833  
    315  151.25252  -07.77279 9999.  24.080   23.199  
    316  151.31957  -07.66981 9999.  23.649   22.976  
    317  151.26655  -07.73003 9999.  23.835   23.025  
    318  151.29454  -07.70330 9999.  23.752   23.109  
    319  151.34204  -07.71863 9999.  23.749   23.096  
    320  151.28284  -07.72618 9999.  24.132   23.344  
    321  151.29151  -07.72851 9999.  25.388   23.703  
    322  151.32815  -07.69926 9999.  23.770   22.835  
    323  151.29884  -07.70799 9999.  24.138   22.949  
    324  151.30122  -07.74066 9999.  24.475   23.223  
    325  151.29921  -07.72409 9999.  22.601   20.762  
    326  151.29053  -07.71483 9999.  24.443   23.291  
    327  151.34696  -07.70664 9999.  23.909   23.254  
    328  151.32925  -07.70667 9999.  23.386   22.654  
    329  151.36326  -07.67431 9999.  23.642   23.285  
    330  151.29472  -07.72368 9999. 999.999  999.999  
    331  151.34533  -07.68566 9999.  24.458   23.447  
    332  151.32574  -07.71586 9999.  24.448   23.459  
    333  151.33669  -07.70586 9999.  24.280   23.383  
    334  151.26148  -07.70379 9999.  24.240   23.478  
    335  151.33559  -07.71526 9999.  24.561   23.471  
    336  151.26109  -07.77094 9999.  24.333   23.375  
    337  151.33973  -07.69588 9999.  24.192   23.181  
    338  151.30968  -07.68737 9999.  24.681   23.835  
    339  151.34251  -07.70131 9999.  24.557   23.520  
    340  151.26280  -07.71621 9999.  24.254   23.281  
    341  151.29102  -07.73761 9999.  24.225   23.250  
    342  151.34056  -07.69689 9999.  24.144   23.338  
    343  151.32134  -07.68133 9999.  24.096   23.377  
    344  151.36085  -07.69051 9999.  24.234   23.523  
    345  151.25114  -07.75788 9999.  24.445   23.269  
    346  151.32615  -07.77896 9999.  24.300   23.561  
    347  151.31233  -07.76323 9999.  24.130   23.460  
    348  151.33299  -07.71359 9999. 999.999  999.999  
    349  151.29818  -07.67603 9999.  24.457   23.521  
    350  151.28828  -07.77535 9999.  24.610   23.579  
    351  151.24795  -07.74495 9999.  24.218   23.577  
    352  151.31023  -07.75784 9999.  24.406   23.891  
    353  151.29691  -07.79024 9999.  24.321   23.619  
    354  151.27406  -07.74618 9999.  24.367   23.758  
    355  151.34499  -07.71241 9999. 999.999  999.999  
    356  151.27035  -07.73792 9999.  25.305   23.840  
    357  151.35838  -07.68078 9999. 999.999  999.999  
    358  151.27342  -07.73127 9999. 999.999  999.999  
    359  151.36196  -07.69108 9999. 999.999  999.999  
    360  151.28908  -07.73055 9999. 999.999  999.999  
    361  151.28916  -07.61875   798  22.413   21.700  
    362  151.20905  -07.68496    93  21.461   20.858  
    363  151.21766  -07.73649   709  22.982   21.934  
    364  151.35851  -07.64502   782  22.867   21.814  
    365  151.36380  -07.74822   189  21.732   20.900  
    366  151.43669  -07.70220   963  21.658   20.963  
    367  151.26213  -07.67415   424  22.746   21.823  
    368  151.34852  -07.77252   195  21.545   20.678  
    369  151.27621  -07.67101   742  21.792   21.054  
    370  151.38650  -07.66108   826  22.941   21.959  
    371  151.25658  -07.64657   611  21.946   21.131  
    372  151.29638  -07.63436    94  21.975   21.278  
    373  151.28463  -07.81510   486  22.450   21.468  
    374  151.21227  -07.74714    73  20.082   19.322  
    375  151.30435  -07.80615   696  22.159   21.079  
    376  151.27060  -07.68578   795  22.317   21.584  
    377  151.24651  -07.79186   651  21.014   19.937  
    378  151.38125  -07.75080   642  22.116   21.062  
    379  151.22240  -07.77231   684  22.060   21.001  
    380  151.25284  -07.68838    71  20.400   19.565  
    381  151.42981  -07.69952   112  20.825   20.122  
    382  151.28010  -07.66898   288  20.598   19.765  
    383  151.33614  -07.62419   983  22.336   21.590  
    384  151.25195  -07.77870   203  21.672   20.993  
    385  151.37322  -07.66900   703  22.819   21.840  
    386  151.28023  -07.67898   627  22.432   21.414  
    387  151.18043  -07.71291   663  21.828   20.738  
    388  151.40614  -07.66471   808  22.058   21.294  
    389  151.22032  -07.74376   503  22.211   21.191  
    390  151.31261  -07.80811   708  22.361   21.558  
    391  151.26325  -07.65914   138  20.731   19.855  
    392  151.32961  -07.77320   762  21.300   20.455  
    393  151.23593  -07.66140   641  21.837   20.817  
    394  151.27299  -07.68136   689  22.394   21.337  
    395  151.37352  -07.65066   732  22.082   21.415  
    396  151.38818  -07.67543   718  22.053   21.016  
    397  151.27727  -07.67237   770  22.199   21.527  
    398  151.40203  -07.75453   619  23.000   22.282  
    399  151.42400  -07.67119   693  21.522   20.810  
    400  151.39902  -07.73526   856  22.879   22.175  
    401  151.34868  -07.58096   673  21.238   20.458  
    402  151.24582  -07.81513   597  22.879   21.835  
    403  151.39606  -07.74975   594  20.818   20.129  
    404  151.40344  -07.76513   911  22.953   22.330  
    405  151.20452  -07.75397   881  22.537   21.464  
    406  151.39873  -07.74032   670  22.025   21.253  
    407  151.34797  -07.80586   654  21.336   20.532  
    408  151.24732  -07.76938   497  21.155   20.376  
    409  151.42359  -07.65390   505  22.458   21.820  
    410  151.31278  -07.81278   663  22.361   21.228  
    411  151.34580  -07.60163   514  20.760   20.031  
    412  151.32355  -07.82476   716  20.983   20.101  
    413  151.37221  -07.58839   108  19.796   18.965  
    414  151.26215  -07.82897 9999.  21.290   20.602  
    415  151.31621  -07.71513 9999.  18.394   17.375  
    416  151.16772  -07.61764 9999.  23.100   22.438  
    417  151.35558  -07.75349 9999.  21.970   21.075  
    418  151.37430  -07.55941 9999.  22.021   21.109  
    419  151.21484  -07.64217 9999.  22.391   21.453  
    420  151.30282  -07.61627 9999.  23.999   22.949  
    421  151.10118  -07.75230 9999.  23.581   22.692  
    422  151.44837  -07.61299 9999.  22.162   21.432  
    423  151.51368  -07.89951 9999.  23.181   22.522  
    424  151.16895  -07.63582 9999.  23.053   22.306  
    425  151.24120  -07.70089 9999.  22.827   21.792  
    426  151.31263  -07.92023 9999.  22.608   22.002  
    427  151.19208  -07.95626 9999.  22.283   21.490  
    428  151.45846  -07.92613 9999.  23.522   22.650  
    429  151.42924  -07.62666 9999.  23.905   22.908  
    430  151.42152  -07.66816 9999.  23.612   22.740  
    431  151.48065  -07.88318 9999.  23.501   22.594  
    432  151.42468  -07.87446 9999.  23.930   22.615  
    433  151.44286  -07.78156 9999.  23.648   22.789  
    434  151.47174  -07.64757 9999.  23.170   22.287  
    435  151.27668  -07.87418 9999.  23.469   22.839  
    436  151.27091  -07.68822 9999.  23.571   22.839  
    437  151.26925  -07.64207 9999.  23.796   22.840  
    438  151.42682  -07.65573 9999.  23.609   22.529  
    439  151.20959  -07.53436 9999.  23.223   22.629  
    440  151.42603  -07.85430 9999.  23.406   22.426  
    441  151.32392  -07.85733 9999.  23.878   22.993  
    442  151.40029  -07.68120 9999.  22.759   22.042  
    443  151.17582  -07.59410 9999.  23.666   22.778  
    444  151.38422  -07.89986 9999.  23.638   22.801  
    445  151.22871  -07.57345 9999.  23.396   22.291  
    446  151.25699  -07.53843 9999.  22.512   21.740  
    447  151.27747  -07.59818 9999.  22.969   22.014  
    448  151.14523  -07.66804 9999.  24.002   22.866  
    449  151.38409  -07.74795 9999.  23.917   22.928  
    450  151.48414  -07.83253 9999.  23.435   22.657  
    451  151.37217  -07.82107 9999.  23.409   22.501  
    452  151.11927  -07.86131 9999.  22.920   22.067  
    453  151.43291  -07.61546 9999.  23.542   22.723  
    454  151.20071  -07.79707 9999.  22.852   21.991  
    455  151.45161  -07.69655 9999.  23.411   22.644  
    456  151.22108  -07.68466 9999.  23.157   22.396  
    457  151.18810  -07.72781 9999.  23.485   22.821  
    458  151.39862  -07.57589 9999.  23.181   22.294  
    459  151.21907  -07.79012 9999.  22.985   21.989  
    460  151.51944  -07.63711 9999.  22.607   21.948  
    461  151.41697  -07.53712 9999.  22.916   22.051  
    462  151.17116  -07.83718 9999.  22.757   21.804  
    463  151.28287  -07.53038 9999.  22.763   21.766  
    464  151.20905  -07.89673 9999.  23.308   22.224  
    465  151.26535  -07.57186 9999.  22.505   21.865  
    466  151.02781  -07.50853 9999.  23.612   22.772  
    467  151.28300  -07.62513 9999.  23.743   22.949  
    468  151.30905  -07.95429 9999.  23.448   22.546  
    469  151.43964  -07.66648 9999.  23.276   22.292  
    470  151.22870  -07.58750 9999.  23.491   22.827  
    471  151.30397  -07.82611 9999.  22.969   22.230  
    472  151.39244  -07.85623 9999.  23.812   22.896  
    473  151.10985  -07.74184 9999.  22.739   21.654  
    474  151.44976  -07.59436 9999.  22.641   22.032  
    475  151.45721  -07.70871 9999.  22.164   21.402  
    476  151.42830  -07.73451 9999.  23.766   22.722  
    477  151.16272  -07.74786 9999.  23.614   22.609  
    478  151.19165  -07.51119 9999.  23.597   22.898  
    479  151.31885  -07.85916 9999.  23.183   22.315  
    480  151.05052  -07.72463 9999.  22.976   22.180  
    481  151.54319  -07.79057 9999.  23.587   22.789  
    482  151.39615  -07.64960 9999.  23.612   22.916  
    483  151.52436  -07.92187 9999.  22.727   21.995  
    484  151.10696  -07.73212 9999.  21.561   20.645  
    485  151.15404  -07.62772 9999.  24.154   22.957  
    486  151.04585  -07.51568 9999.  23.767   22.912  
    487  151.21753  -07.54735 9999.  22.856   22.120  
    488  151.08821  -07.67875 9999.  22.051   21.187  
    489  151.23325  -07.77436 9999.  23.613   22.927  
    490  151.17967  -07.86587 9999.  22.788   22.006  
    491  151.44944  -07.57437 9999.  23.134   22.343  
    492  151.24141  -07.61709 9999.  21.485   20.493  
    493  151.43875  -07.55123 9999.  23.407   22.840  
    494  151.15181  -07.50734 9999.  23.899   22.780  
    495  151.56407  -07.77291 9999.  22.992   22.039  
    496  151.15554  -07.55076 9999.  23.163   22.489  
    497  151.43580  -07.60224 9999.  23.024   22.018  
    498  151.28629  -07.85258 9999.  23.587   22.634  
    499  151.07642  -07.85077 9999.  23.590   22.445  
    500  151.28947  -07.59392 9999.  22.336   21.612  
    501  151.43340  -07.55581 9999.  22.809   22.070  
    502  151.19797  -07.83435 9999.  23.065   22.356  
    503  151.06515  -07.75465 9999.  23.409   22.356  
    504  151.06575  -07.61725 9999.  23.419   22.653  
    505  151.54948  -07.87840 9999.  23.732   22.845  
    506  151.37764  -07.76601 9999.  23.493   22.569  
    507  151.37228  -07.66837 9999.  23.277   22.498  
    508  151.43144  -07.83149 9999.  23.736   22.820  
    509  151.06404  -07.55090 9999.  22.145   21.545  
    510  151.51174  -07.65079 9999.  23.732   22.889  
    511  151.10502  -07.88728 9999.  22.372   21.581  
    512  151.37696  -07.65543 9999.  22.905   22.220  
    513  151.40305  -07.93358 9999.  23.193   22.347  
    514  151.20038  -07.89077 9999.  23.028   22.368  
    515  151.39773  -07.56931 9999.  23.255   22.454  
    516  151.52939  -07.52820 9999.  22.339   21.539  
    517  151.22104  -07.81193 9999.  23.814   22.956  
    518  151.34868  -07.77557 9999.  24.032   22.834  
    519  151.42640  -07.70304 9999.  22.399   21.336  
    520  151.19955  -07.66606 9999.  23.731   22.945  
    521  151.34795  -07.95545 9999.  23.706   22.852  
    522  151.14444  -07.88994 9999.  21.810   21.052  
    523  151.30483  -07.55208 9999.  23.537   22.505  
    524  151.12498  -07.71839 9999.  23.487   22.832  
    525  151.46517  -07.53821 9999.  23.959   22.889  
    526  151.39609  -07.54216 9999.  23.663   22.958  
    527  151.35908  -07.62390 9999.  23.620   22.476  
    528  151.45705  -07.68069 9999.  22.863   21.845  
    529  151.12489  -07.72253 9999.  22.764   22.060  
    530  151.54599  -07.74744 9999.  23.956   22.919  
    531  151.34106  -07.87641 9999.  23.167   22.477  
    532  151.08241  -07.64685 9999.  23.397   22.682  
