A     198  151.32338  -07.68666   22.845   0.011   21.694   0.011   22.836   0.017   22.096   0.019   21.858   0.019    2.42    856  N    1  Simbad
A     199  151.32394  -07.69126   23.023   0.013   21.694   0.013   22.997   0.021   22.163   0.023   21.864   0.023    3.39  9999.  N    0  Simbad
A     200  151.26063  -07.70974   22.595   0.008   21.699   0.008   22.610   0.013   21.997   0.017   21.850   0.017    1.94  9999.  N    0  Simbad
A     201  151.31013  -07.72455   23.249   0.040   21.704   0.040  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     202  151.31407  -07.70818   22.979   0.030   21.711   0.038   23.094   0.772   22.517   0.894   21.571   0.323  999.99  9999.  N    0  Simbad
A     203  151.28693  -07.68020   23.086   0.012   21.712   0.009   23.203   0.019   22.412   0.020   22.059   0.018    1.69    825  N    1  Simbad
A     204  151.31479  -07.67548   22.619   0.010   21.713   0.010   22.625   0.016   22.053   0.019   21.846   0.017    5.57    957  N    1  Simbad
A     205  151.29785  -07.72753   22.902   0.044   21.714   0.068  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     206  151.34172  -07.71423   22.803   0.010   21.714   0.010   22.844   0.016   22.156   0.018   21.936   0.019    2.37  9999.  N    0  Simbad
A     207  151.31139  -07.73341   22.983   0.015   21.716   0.014   23.101   0.023   22.369   0.026   22.080   0.029    0.70  9999.  N    0  Simbad
A     208  151.30464  -07.71275   22.686   0.019   21.731   0.030   22.802   0.033   22.159   0.035   21.959   0.040    2.44  9999.  N    0  Simbad
A     209  151.23871  -07.74838   22.708   0.009   21.737   0.008   22.765   0.014   22.180   0.017   21.935   0.016    2.24    601  N    1  Simbad
A     210  151.27445  -07.73110   23.037   0.014   21.745   0.011   23.067   0.020   22.338   0.023   22.043   0.024    1.83    893  N    1  Simbad
A     211  151.26652  -07.77169   22.716   0.009   21.746   0.009   22.781   0.014   22.190   0.018   21.983   0.018    2.11  9999.  N    0  Simbad
A     212  151.31917  -07.68823   22.661   0.010   21.754   0.012   22.659   0.015   22.106   0.020   21.925   0.020    2.68    771  N    1  Simbad
A     213  151.27293  -07.74421   22.573   0.009   21.755   0.012   22.591   0.014   22.035   0.017   21.864   0.018    2.30    539  N    1  Simbad
A     214  151.34576  -07.66722   22.699   0.010   21.761   0.011   22.672   0.014   22.079   0.018   21.930   0.018    1.93    869  N    1  Simbad
A     215  151.32527  -07.71717   22.880   0.013   21.761   0.015   22.911   0.021   22.207   0.024   22.007   0.025    1.91  9999.  N    0  Simbad
A     216  151.32713  -07.68603   22.774   0.010   21.766   0.012   22.828   0.017   22.146   0.020   21.902   0.019    1.98  9999.  N    0  Simbad
A     217  151.32419  -07.71465   23.356   0.024   21.773   0.020   23.332   0.032   22.385   0.029   21.975   0.029    4.38  9999.  N    0  Simbad
A     218  151.26245  -07.77108   22.629   0.009   21.775   0.010   22.575   0.012   22.050   0.016   21.853   0.016    2.78  9999.  N    0  Simbad
A     219  151.32122  -07.74494   22.615   0.010   21.780   0.012   22.642   0.014   22.111   0.018   21.872   0.018    2.33  9999.  N    0  Simbad
A     220  151.27186  -07.72498   22.684   0.009   21.781   0.010   22.711   0.015   22.163   0.020   21.948   0.021    2.24    562  N    1  Simbad
A     221  151.26248  -07.73216   22.626   0.009   21.785   0.010   22.593   0.013   22.071   0.017   21.869   0.017    3.03    904  N    1  Simbad
A     222  151.36279  -07.67468   22.992   0.011   21.787   0.010   22.939   0.017   22.216   0.020   21.954   0.018    3.72    899  N    1  Simbad
A     223  151.34770  -07.68075   23.195   0.014   21.814   0.011   23.151   0.019   22.430   0.022   22.104   0.020    1.74    970  N    1  Simbad
A     224  151.32723  -07.70153   22.989   0.015   21.817   0.020   23.174   0.101   22.246   0.074   22.113   0.068    1.30  9999.  N    0  Simbad
A     225  151.32100  -07.68955   22.776   0.010   21.820   0.012   22.865   0.017   22.250   0.022   22.029   0.025    1.41  9999.  N    0  Simbad
A     226  151.31117  -07.70227   22.954   0.015   21.820   0.018   23.103   0.028   22.380   0.032   22.172   0.032    2.05  9999.  N    0  Simbad
A     227  151.31640  -07.70631   22.957   0.026   21.837   0.034  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     228  151.34612  -07.69784   22.787   0.011   21.864   0.012   22.864   0.017   22.289   0.021   22.096   0.020    2.42  9999.  N    0  Simbad
A     229  151.28275  -07.73152   22.759   0.019   21.865   0.031   22.875   0.019   22.252   0.024   22.078   0.029    5.32    803  N    1  Simbad
A     230  151.34925  -07.73339   22.784   0.010   21.880   0.010   22.779   0.015   22.207   0.018   22.013   0.018    2.36  9999.  N    0  Simbad
A     231  151.32004  -07.70864   22.806   0.030   21.881   0.047  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     232  151.27977  -07.71926   22.836   0.011   21.887   0.011   22.913   0.018   22.303   0.022   22.103   0.023    1.44    885  Y    1  Simbad
A     233  151.31070  -07.65408   23.108   0.013   21.889   0.011   23.218   0.018   22.519   0.021   22.216   0.019    1.25    614  N    1  Simbad
A     234  151.33706  -07.73001   22.902   0.012   21.898   0.012   22.900   0.016   22.292   0.020   22.104   0.022    1.93  9999.  N    0  Simbad
A     235  151.29952  -07.72017   22.832   0.026   21.898   0.042  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     236  151.35303  -07.72185   23.124   0.013   21.913   0.012   23.032   0.018   22.372   0.021   22.102   0.022    6.16  9999.  N    0  Simbad
A     237  151.33162  -07.65444   22.929   0.011   21.925   0.011   23.000   0.017   22.422   0.021   22.155   0.019    1.50  9999.  N    0  Simbad
A     238  151.32192  -07.73124   23.538   0.021   21.930   0.013   23.766   0.049   22.851   0.045   22.414   0.046    0.94  9999.  Y    0  Simbad
A     239  151.30356  -07.74298   23.163   0.016   21.939   0.015   23.222   0.037   22.491   0.041   22.156   0.038    1.15  9999.  N    0  Simbad
A     240  151.34748  -07.70857   22.876   0.011   21.953   0.012   22.803   0.015   22.256   0.019   22.069   0.019    2.16  9999.  N    0  Simbad
A     241  151.28400  -07.74879   23.504   0.019   21.957   0.014   23.358   0.025   22.546   0.028   22.213   0.028    3.53  9999.  N    0  Simbad
A     242  151.30590  -07.70645   23.356   0.021   21.959   0.020   23.646   0.048   22.755   0.047   22.413   0.050    2.17  9999.  N    0  Simbad
A     243  151.31277  -07.75254   23.408   0.018   21.973   0.013   23.318   0.022   22.398   0.023   22.081   0.021    4.85  9999.  N    0  Simbad
A     244  151.24452  -07.75492   22.800   0.009   21.985   0.010   22.860   0.016   22.372   0.020   22.137   0.019    1.98  9999.  N    0  Simbad
A     245  151.31675  -07.70155   23.375   0.022   22.000   0.025   23.656   0.047   22.748   0.048   22.405   0.045  999.99  9999.  N    0  Simbad
A     246  151.30536  -07.74893   23.084   0.014   22.011   0.014   23.076   0.019   22.721   0.030   22.559   0.035    2.56  9999.  N    0  Simbad
A     247  151.29394  -07.72945   23.220   0.029   22.032   0.034   22.632   0.159   21.961   0.148   21.931   0.142  999.99  9999.  N    0  Simbad
A     248  151.30661  -07.70665   23.044   0.017   22.043   0.023   23.091   0.030   22.449   0.036   22.186   0.039    0.99  9999.  N    0  Simbad
A     249  151.33667  -07.69452   22.933   0.013   22.051   0.016   22.935   0.019   22.393   0.024   22.185   0.025    2.54  9999.  Y    0  Simbad
A     250  151.31597  -07.70532   23.392   0.030   22.060   0.035   23.742   0.144   23.009   0.120   22.577   0.092  999.99  9999.  N    0  Simbad
A     251  151.33767  -07.70801   22.974   0.012   22.080   0.015   23.143   0.024   22.599   0.034   22.391   0.033    1.25  9999.  N    0  Simbad
A     252  151.29625  -07.69964   23.037   0.013   22.080   0.014   23.120   0.019   22.495   0.025   22.273   0.026    1.93  9999.  N    0  Simbad
A     253  151.27058  -07.73621   23.367   0.016   22.107   0.014   23.441   0.025   22.713   0.030   22.400   0.030    2.17    519  N    1  Simbad
A     254  151.30735  -07.70344   23.068   0.015   22.107   0.019   23.054   0.025   22.556   0.035   22.354   0.037    1.98  9999.  N    0  Simbad
A     255  151.31538  -07.71813   23.522   0.054   22.117   0.056  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     256  151.30345  -07.68306   23.057   0.014   22.125   0.014   23.100   0.018   22.561   0.024   22.296   0.022    2.54  9999.  N    0  Simbad
A     257  151.30020  -07.72752   23.158   0.066   22.134   0.109   20.631   0.074   19.819   0.072   20.164   0.127  999.99  9999.  N    0  Simbad
A     258  151.29927  -07.73682   23.053   0.017   22.135   0.025   23.131   0.028   22.504   0.034   22.307   0.042    2.11  9999.  N    0  Simbad
A     259  151.30971  -07.69742   23.091   0.014   22.151   0.017   23.114   0.023   22.518   0.028   22.361   0.031    2.38  9999.  N    0  Simbad
A     260  151.29939  -07.73120   23.066   0.025   22.177   0.042  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     261  151.31475  -07.75977   23.219   0.014   22.198   0.017  999.999 999.999  999.999 999.999  999.999 999.999    3.06  9999.  N    0  Simbad
A     262  151.29099  -07.74578   23.616   0.022   22.202   0.019   23.671   0.034   22.909   0.040   22.530   0.041    1.24  9999.  Y    0  Simbad
A     263  151.26074  -07.77015   23.170   0.013   22.209   0.013   23.150   0.018   22.587   0.023   22.308   0.022    4.36  9999.  N    0  Simbad
A     264  151.27611  -07.71936   23.096   0.012   22.216   0.014   23.127   0.020   22.584   0.026   22.322   0.026    2.21  9999.  N    0  Simbad
A     265  151.33164  -07.73926   23.240   0.017   22.240   0.016   23.275   0.022   22.665   0.028   22.431   0.027    1.58  9999.  N    0  Simbad
A     266  151.26154  -07.77675   23.235   0.013   22.249   0.013   23.231   0.020   22.607   0.027   22.386   0.029    2.44  9999.  N    0  Simbad
A     267  151.25163  -07.70576   23.472   0.017   22.252   0.014   23.380   0.021   22.494   0.022   22.304   0.023    5.57  9999.  N    0  Simbad
A     268  151.31987  -07.69651   23.630   0.022   22.258   0.034   23.718   0.039   23.042   0.048   22.696   0.047  999.99  9999.  N    0  Simbad
A     269  151.30720  -07.72919   23.410   0.030   22.262   0.034   23.424   0.050   22.848   0.054   22.376   0.048  999.99  9999.  N    0  Simbad
A     270  151.30522  -07.73013   23.018   0.024   22.265   0.037   23.095   0.051   22.483   0.061   22.238   0.053  999.99  9999.  N    0  Simbad
A     271  151.30761  -07.73218   23.126   0.019   22.270   0.031   23.235   0.032   22.688   0.038   22.400   0.043    2.33  9999.  N    0  Simbad
A     272  151.28508  -07.70331   23.194   0.015   22.277   0.016   23.235   0.021   22.676   0.029   22.507   0.029    1.76  9999.  N    0  Simbad
A     273  151.33585  -07.67574   23.293   0.021   22.295   0.020   23.268   0.022   22.736   0.029   22.478   0.027    2.87  9999.  N    0  Simbad
A     274  151.31479  -07.73981   23.058   0.015   22.331   0.019   23.191   0.021   22.606   0.028   22.497   0.034    1.64  9999.  N    0  Simbad
A     275  151.31267  -07.70564   23.441   0.028   22.332   0.038   23.627   0.076   22.954   0.096   22.802   0.104  999.99  9999.  N    0  Simbad
A     276  151.27824  -07.71976   23.776   0.022   22.335   0.017   23.959   0.037   23.180   0.042   22.767   0.040    3.47  9999.  N    0  Simbad
A     277  151.29364  -07.71688   23.756   0.029   22.356   0.025   23.955   0.051   23.159   0.053   22.709   0.049  999.99  9999.  N    0  Simbad
A     278  151.30550  -07.70758   23.205   0.019   22.362   0.031   22.050   0.013   21.769   0.020   21.068   0.014    1.79  9999.  N    0  Simbad
A     279  151.32943  -07.70386   23.455   0.021   22.363   0.025   23.489   0.049   23.104   0.057   22.817   0.055  999.99  9999.  N    0  Simbad
A     280  151.31186  -07.73667   23.410   0.020   22.401   0.022   23.492   0.030   22.864   0.039   22.624   0.042    2.35  9999.  N    0  Simbad
A     281  151.29366  -07.73328   23.492   0.031   22.402   0.047  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     282  151.30863  -07.72476   23.333   0.057   22.416   0.094   20.743   0.230   19.916   0.234   20.231   0.359  999.99  9999.  N    0  Simbad
A     283  151.28692  -07.73841   23.445   0.023   22.431   0.032   23.373   0.075   22.679   0.076   22.593   0.080  999.99  9999.  N    0  Simbad
A     284  151.26673  -07.77370   23.393   0.014   22.460   0.015   23.392   0.021   22.852   0.028   22.555   0.027    2.75  9999.  N    0  Simbad
A     285  151.29618  -07.74496   23.317   0.018   22.475   0.025   23.400   0.028   22.936   0.042   22.853   0.057    2.82  9999.  N    0  Simbad
A     286  151.33042  -07.73387   23.512   0.020   22.479   0.019   23.558   0.027   22.966   0.034   22.719   0.036    2.17  9999.  N    0  Simbad
A     287  151.24028  -07.74241   23.381   0.014   22.513   0.015   23.393   0.021   22.821   0.026   22.556   0.026    4.45  9999.  N    0  Simbad
A     288  151.28703  -07.71309   23.400   0.018   22.517   0.020   23.444   0.026   22.923   0.038   22.719   0.040    1.01  9999.  N    0  Simbad
A     289  151.30823  -07.70327   23.940   0.032   22.534   0.032   23.799   0.049   22.935   0.048   22.672   0.049  999.99  9999.  N    0  Simbad
A     290  151.24177  -07.73129   23.401   0.017   22.536   0.017  999.999 999.999  999.999 999.999  999.999 999.999    5.53  9999.  N    0  Simbad
A     291  151.23738  -07.73482   23.486   0.015   22.546   0.016   23.502   0.022   22.962   0.029   22.718   0.027    1.98  9999.  N    0  Simbad
A     292  151.31888  -07.70886   23.504   0.062   22.549   0.093  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     293  151.33222  -07.68419   23.427   0.018   22.563   0.025   23.385   0.024   22.775   0.032   22.660   0.036    1.74  9999.  N    0  Simbad
A     294  151.30636  -07.69715   23.804   0.024   22.566   0.023   23.805   0.036   23.173   0.048   22.783   0.044  999.99  9999.  N    0  Simbad
A     295  151.29958  -07.74482   23.675   0.022   22.588   0.025   23.818   0.036   23.131   0.047   22.953   0.051  999.99  9999.  N    0  Simbad
A     296  151.27733  -07.73753   23.546   0.019   22.590   0.025   23.456   0.029   22.869   0.036   22.576   0.039    2.37  9999.  N    0  Simbad
A     297  151.33323  -07.67983   23.896   0.026   22.597   0.023   23.895   0.035   23.458   0.052   22.999   0.046  999.99  9999.  Y    0  Simbad
A     298  151.30193  -07.74073   24.092   0.038   22.616   0.033   23.884   0.072   23.069   0.072   23.043   0.080  999.99  9999.  N    0  Simbad
A     299  151.32595  -07.74282   24.255   0.038   22.623   0.024   24.221   0.042   23.467   0.053   23.001   0.042  999.99  9999.  N    0  Simbad
A     300  151.30027  -07.69438   23.573   0.020   22.625   0.021   23.623   0.029   22.920   0.035   22.783   0.039    1.72  9999.  N    0  Simbad
A     301  151.28130  -07.73361   23.495   0.021   22.675   0.028   23.579   0.035   22.957   0.041   22.790   0.052  999.99  9999.  N    0  Simbad
A     302  151.35024  -07.67497   23.812   0.023   22.702   0.023   23.706   0.028   22.976   0.034   22.781   0.035  999.99  9999.  N    0  Simbad
A     303  151.35001  -07.67486   23.883   0.024   22.702   0.023   23.836   0.031   23.151   0.039   23.003   0.041  999.99  9999.  N    0  Simbad
A     304  151.35221  -07.72194   23.987   0.022   22.718   0.021   24.139   0.039   23.406   0.044   23.084   0.047  999.99  9999.  N    0  Simbad
A     305  151.32654  -07.73886   23.650   0.024   22.731   0.026   23.634   0.027   23.087   0.038   22.965   0.044  999.99  9999.  N    0  Simbad
A     306  151.31467  -07.72459   23.988   0.042   22.733   0.050   24.123   0.067   23.196   0.065   23.114   0.084  999.99  9999.  Y    0  Simbad
A     307  151.32253  -07.70931   23.671   0.038   22.733   0.056   23.488   0.089   22.948   0.104   22.744   0.091  999.99  9999.  N    0  Simbad
A     308  151.32911  -07.70656   23.893   0.030   22.751   0.038   23.386   0.032   22.761   0.040   22.654   0.049  999.99  9999.  N    0  Simbad
A     309  151.29548  -07.76188   24.168   0.029   22.753   0.022   24.120   0.036   23.426   0.049   23.284   0.055  999.99  9999.  N    0  Simbad
A     310  151.29071  -07.75615   23.802   0.023   22.765   0.025   23.771   0.030   23.185   0.044   22.763   0.038  999.99  9999.  N    0  Simbad
A     311  151.31375  -07.66674   23.848   0.024   22.771   0.024   23.879   0.028   23.123   0.032   22.943   0.033  999.99  9999.  N    0  Simbad
A     312  151.33445  -07.63403   23.626   0.017   22.771   0.020   23.453   0.023   22.868   0.028   22.568   0.026    3.06  9999.  N    0  Simbad
A     313  151.31054  -07.74806   23.709   0.022   22.789   0.025   23.791   0.033   23.287   0.051   23.084   0.057  999.99  9999.  N    0  Simbad
A     314  151.31753  -07.71245   24.425   0.158   22.804   0.152   22.205   0.835   21.213   0.750   21.833   0.691  999.99  9999.  N    0  Simbad
A     315  151.25252  -07.77279   24.020   0.027   22.813   0.022   24.080   0.034   23.643   0.051   23.199   0.039  999.99  9999.  N    0  Simbad
A     316  151.31957  -07.66981   23.617   0.020   22.828   0.024   23.649   0.024   23.261   0.038   22.976   0.037    4.23  9999.  N    0  Simbad
A     317  151.26655  -07.73003   23.703   0.023   22.836   0.027   23.835   0.034   23.344   0.048   23.025   0.050  999.99  9999.  N    0  Simbad
A     318  151.29454  -07.70330   23.672   0.023   22.882   0.030   23.752   0.032   23.227   0.049   23.109   0.054  999.99  9999.  N    0  Simbad
A     319  151.34204  -07.71863   23.778   0.021   22.898   0.025   23.749   0.032   23.159   0.042   23.096   0.051  999.99  9999.  N    0  Simbad
A     320  151.28284  -07.72618   23.897   0.025   22.912   0.031   24.132   0.051   23.602   0.071   23.344   0.076  999.99  9999.  N    0  Simbad
A     321  151.29151  -07.72851   24.504   0.073   22.919   0.064   25.388   0.282   24.016   0.164   23.703   0.173  999.99  9999.  N    0  Simbad
A     322  151.32815  -07.69926   24.131   0.043   22.920   0.049   23.770   0.085   23.039   0.085   22.835   0.077  999.99  9999.  N    0  Simbad
A     323  151.29884  -07.70799   24.076   0.037   22.945   0.040   24.138   0.051   23.206   0.056   22.949   0.059  999.99  9999.  N    0  Simbad
A     324  151.30122  -07.74066   24.134   0.034   22.962   0.044   24.475   0.115   23.614   0.096   23.223   0.082  999.99  9999.  N    0  Simbad
A     325  151.29921  -07.72409   23.625   0.074   22.984   0.173   22.601   1.259   20.484   0.385   20.762   0.568  999.99  9999.  N    0  Simbad
A     326  151.29053  -07.71483   24.194   0.037   22.992   0.037   24.443   0.057   23.349   0.055   23.291   0.071  999.99  9999.  N    0  Simbad
A     327  151.34696  -07.70664   23.963   0.026   22.992   0.027   23.909   0.032   23.647   0.056   23.254   0.045  999.99  9999.  N    0  Simbad
A     328  151.32925  -07.70667   24.005   0.032   23.019   0.048   23.386   0.032   22.761   0.040   22.654   0.049  999.99  9999.  N    0  Simbad
A     329  151.36326  -07.67431   23.696   0.019   23.052   0.026   23.642   0.029   23.468   0.051   23.285   0.051    4.77  9999.  N    0  Simbad
A     330  151.29472  -07.72368   24.529   0.075   23.061   0.075  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     331  151.34533  -07.68566   24.681   0.056   23.065   0.035   24.458   0.058   23.890   0.074   23.447   0.070  999.99  9999.  N    0  Simbad
A     332  151.32574  -07.71586   24.190   0.038   23.070   0.044   24.448   0.078   24.010   0.109   23.459   0.090  999.99  9999.  N    0  Simbad
A     333  151.33669  -07.70586   24.294   0.034   23.115   0.037   24.280   0.051   23.770   0.073   23.383   0.068  999.99  9999.  Y    0  Simbad
A     334  151.26148  -07.70379   24.052   0.022   23.128   0.023   24.240   0.041   23.788   0.060   23.478   0.061  999.99  9999.  N    0  Simbad
A     335  151.33559  -07.71526   24.736   0.047   23.140   0.032   24.561   0.059   23.710   0.062   23.471   0.064  999.99  9999.  N    0  Simbad
A     336  151.26109  -07.77094   24.084   0.023   23.147   0.024   24.333   0.049   23.618   0.057   23.375   0.052  999.99  9999.  N    0  Simbad
A     337  151.33973  -07.69588   24.095   0.030   23.161   0.041   24.192   0.050   23.507   0.062   23.181   0.058  999.99  9999.  N    0  Simbad
A     338  151.30968  -07.68737   24.609   0.040   23.165   0.032   24.681   0.064   24.266   0.098   23.835   0.085  999.99  9999.  N    0  Simbad
A     339  151.34251  -07.70131   24.323   0.036   23.173   0.035   24.557   0.059   23.568   0.058   23.520   0.071  999.99  9999.  Y    0  Simbad
A     340  151.26280  -07.71621   24.372   0.030   23.207   0.026   24.254   0.037   23.430   0.042   23.281   0.046  999.99  9999.  N    0  Simbad
A     341  151.29102  -07.73761   24.103   0.040   23.218   0.064   24.225   0.342   23.514   0.320   23.250   0.257  999.99  9999.  N    0  Simbad
A     342  151.34056  -07.69689   24.020   0.028   23.222   0.041   24.144   0.045   23.565   0.060   23.338   0.061  999.99  9999.  N    0  Simbad
A     343  151.32134  -07.68133   24.036   0.027   23.222   0.036   24.096   0.037   23.648   0.060   23.377   0.057  999.99  9999.  N    0  Simbad
A     344  151.36085  -07.69051   24.260   0.030   23.243   0.033   24.234   0.044   23.688   0.059   23.523   0.055  999.99  9999.  N    0  Simbad
A     345  151.25114  -07.75788   24.295   0.031   23.260   0.030   24.445   0.046   23.541   0.048   23.269   0.044  999.99  9999.  N    0  Simbad
A     346  151.32615  -07.77896   24.220   0.027   23.279   0.029   24.300   0.047   23.655   0.057   23.561   0.056  999.99  9999.  N    0  Simbad
A     347  151.31233  -07.76323   24.052   0.025   23.302   0.032   24.130   0.038   23.736   0.060   23.460   0.058  999.99  9999.  N    0  Simbad
A     348  151.33299  -07.71359   24.651   0.045   23.380   0.044  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     349  151.29818  -07.67603   24.443   0.032   23.423   0.032   24.457   0.048   23.987   0.067   23.521   0.055  999.99  9999.  N    0  Simbad
A     350  151.28828  -07.77535   24.357   0.035   23.435   0.036   24.610   0.055   24.031   0.072   23.579   0.062  999.99  9999.  N    0  Simbad
A     351  151.24795  -07.74495   24.604   0.037   23.441   0.034   24.218   0.039   23.940   0.064   23.577   0.067  999.99  9999.  N    0  Simbad
A     352  151.31023  -07.75784   25.011   0.050   23.470   0.037   24.406   0.046   24.325   0.095   23.891   0.088  999.99  9999.  N    0  Simbad
A     353  151.29691  -07.79024   24.411   0.037   23.497   0.036   24.321   0.040   24.013   0.066   23.619   0.059  999.99  9999.  N    0  Simbad
A     354  151.27406  -07.74618   24.215   0.033   23.519   0.052   24.367   0.052   23.926   0.080   23.758   0.098  999.99  9999.  N    0  Simbad
A     355  151.34499  -07.71241   24.403   0.036   23.526   0.045  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     356  151.27035  -07.73792   25.215   0.081   23.565   0.049   25.305   0.103   24.741   0.153   23.840   0.102  999.99  9999.  N    0  Simbad
A     357  151.35838  -07.68078   24.924   0.054   23.594   0.042  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     358  151.27342  -07.73127   24.367   0.036   23.670   0.054  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     359  151.36196  -07.69108   24.709   0.044   23.682   0.046  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
A     360  151.28908  -07.73055   25.024   0.092   23.754   0.115  999.999 999.999  999.999 999.999  999.999 999.999  999.99  9999.  N    0  Simbad
S     361  151.28916  +07.61875  999.999 999.999  999.999 999.999   22.413   0.011   21.869   0.014   21.700   0.014    0.00    798  N    0  Simbad
S     362  151.20905  +07.68496  999.999 999.999  999.999 999.999   21.461   0.007   20.979   0.008   20.858   0.008    0.00     93  N    0  Simbad
S     363  151.21766  +07.73649  999.999 999.999  999.999 999.999   22.982   0.016   22.241   0.018   21.934   0.016    0.00    709  N    0  Simbad
S     364  151.35851  +07.64502  999.999 999.999  999.999 999.999   22.867   0.015   22.105   0.016   21.814   0.015    0.00    782  N    0  Simbad
S     365  151.36380  +07.74822  999.999 999.999  999.999 999.999   21.732   0.008   21.083   0.009   20.900   0.008    0.00    189  N    0  Simbad
S     366  151.43669  +07.70220  999.999 999.999  999.999 999.999   21.658   0.008   21.098   0.009   20.963   0.009    0.00    963  N    0  Simbad
S     367  151.26213  +07.67415  999.999 999.999  999.999 999.999   22.746   0.014   22.041   0.016   21.823   0.016    0.00    424  N    0  Simbad
S     368  151.34852  +07.77252  999.999 999.999  999.999 999.999   21.545   0.007   20.895   0.008   20.678   0.008    0.00    195  N    0  Simbad
S     369  151.27621  +07.67101  999.999 999.999  999.999 999.999   21.792   0.008   21.235   0.010   21.054   0.010    0.00    742  N    0  Simbad
S     370  151.38650  +07.66108  999.999 999.999  999.999 999.999   22.941   0.016   22.198   0.018   21.959   0.018    0.00    826  N    0  Simbad
S     371  151.25658  +07.64657  999.999 999.999  999.999 999.999   21.946   0.009   21.346   0.010   21.131   0.010    0.00    611  N    0  Simbad
S     372  151.29638  +07.63436  999.999 999.999  999.999 999.999   21.975   0.009   21.415   0.011   21.278   0.010    0.00     94  N    0  Simbad
S     373  151.28463  +07.81510  999.999 999.999  999.999 999.999   22.450   0.011   21.718   0.013   21.468   0.012    0.00    486  N    0  Simbad
S     374  151.21227  +07.74714  999.999 999.999  999.999 999.999   20.082   0.003   19.490   0.004   19.322   0.004    0.00     73  N    0  Simbad
S     375  151.30435  +07.80615  999.999 999.999  999.999 999.999   22.159   0.010   21.406   0.011   21.079   0.009    0.00    696  N    0  Simbad
S     376  151.27060  +07.68578  999.999 999.999  999.999 999.999   22.317   0.011   21.730   0.013   21.584   0.013    0.00    795  N    0  Simbad
S     377  151.24651  +07.79186  999.999 999.999  999.999 999.999   21.014   0.005   20.256   0.006   19.937   0.005    0.00    651  N    0  Simbad
S     378  151.38125  +07.75080  999.999 999.999  999.999 999.999   22.116   0.010   21.369   0.011   21.062   0.010    0.00    642  N    0  Simbad
S     379  151.22240  +07.77231  999.999 999.999  999.999 999.999   22.060   0.009   21.329   0.010   21.001   0.009    0.00    684  N    0  Simbad
S     380  151.25284  +07.68838  999.999 999.999  999.999 999.999   20.400   0.004   19.770   0.005   19.565   0.004    0.00     71  N    0  Simbad
S     381  151.42981  +07.69952  999.999 999.999  999.999 999.999   20.825   0.005   20.262   0.006   20.122   0.006    0.00    112  N    0  Simbad
S     382  151.28010  +07.66898  999.999 999.999  999.999 999.999   20.598   0.004   19.958   0.005   19.765   0.005    0.00    288  N    0  Simbad
S     383  151.33614  +07.62419  999.999 999.999  999.999 999.999   22.336   0.011   21.783   0.013   21.590   0.013    0.00    983  N    0  Simbad
S     384  151.25195  +07.77870  999.999 999.999  999.999 999.999   21.672   0.008   21.151   0.009   20.993   0.009    0.00    203  N    0  Simbad
S     385  151.37322  +07.66900  999.999 999.999  999.999 999.999   22.819   0.015   22.131   0.017   21.840   0.016    0.00    703  N    0  Simbad
S     386  151.28023  +07.67898  999.999 999.999  999.999 999.999   22.432   0.012   21.711   0.013   21.414   0.012    0.00    627  N    0  Simbad
S     387  151.18043  +07.71291  999.999 999.999  999.999 999.999   21.828   0.008   21.080   0.009   20.738   0.008    0.00    663  N    0  Simbad
S     388  151.40614  +07.66471  999.999 999.999  999.999 999.999   22.058   0.010   21.489   0.012   21.294   0.011    0.00    808  N    0  Simbad
S     389  151.22032  +07.74376  999.999 999.999  999.999 999.999   22.211   0.010   21.491   0.011   21.191   0.010    0.00    503  N    0  Simbad
S     390  151.31261  +07.80811  999.999 999.999  999.999 999.999   22.361   0.011   21.742   0.013   21.558   0.012    0.00    708  N    0  Simbad
S     391  151.26325  +07.65914  999.999 999.999  999.999 999.999   20.731   0.005   20.057   0.005   19.855   0.005    0.00    138  N    0  Simbad
S     392  151.32961  +07.77320  999.999 999.999  999.999 999.999   21.300   0.006   20.663   0.007   20.455   0.007    0.00    762  N    0  Simbad
