 138.0440  60.0277   249.61    14.20  1444.00     0.67     0.99     0.37     0.00     3.00    53.00    -5.18     0.00
 138.0113  59.9920   201.27   146.97  1469.00     1.00     1.00     0.73     0.00     3.00    54.00    -4.81     0.00
 137.9990  60.0179   171.73    55.96  1356.00     0.83     1.00     0.51     0.00     3.00    55.00    -5.32     0.00
 137.7969  60.0337  -194.92    28.57  1328.00     0.57     1.00     0.60     0.00     3.00    66.00    -5.67     0.00
 137.7576  60.0107  -258.80   116.55  1370.00     0.99     1.00     0.36     0.00     3.00    67.00    -5.20     0.00
 137.7528  60.0296  -272.77    49.54  1493.00     0.84     1.00     0.69     5.00     3.00    68.00    -7.56     0.00
 137.7849  60.0487  -220.75   -23.74  1185.00     0.63     0.63     0.40     0.00     3.00    69.00    -4.80     0.00
 137.9458  60.0589    64.54   -83.48  1214.00     0.95     1.00     0.70     0.00     3.00    78.00    -6.08     0.00
 137.9266  60.1673    -1.10  -469.64  1334.00     0.50     0.36     0.55     0.00     3.00    79.00    -4.40     0.00
 137.9223  59.9998    39.56   132.00  1353.00     1.00     1.00     0.78     0.00     3.00    80.00    -4.74     0.00
 137.8682  59.9916   -55.02   169.15  1387.00     1.00     1.00     0.57     0.00     3.00    81.00    -4.84     0.00
 137.8556  59.9717   -71.74   242.59  1281.00     1.00     1.00     0.48     0.00     3.00    82.00    -4.84     0.00
 137.8531  59.9938   -82.61   163.53  1393.00     1.00     1.00     0.30     0.00     3.00    83.00    -4.91     0.00
 137.8459  59.9964   -96.24   155.35  1072.00     1.00     1.00     0.63     5.00     3.00    84.00    -7.09     0.00
 137.8388  60.0006  -110.23   141.13  1442.00     1.00     1.00     0.33     0.00     3.00   106.00    -5.42     0.00
